truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text
False,"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",False,742371820867878913,16908,android,False,4436,False,en,Mon Jun 13 15:03:29 +0000 2016,going new hampshire today home first primary victory discuss terror horrible events yesterday p
False,I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!,False,742370798850199552,31773,android,False,9498,False,en,Mon Jun 13 14:59:25 +0000 2016,hitting obama crooked hillary hard using term radical islamic terror hillary broke said would use
False,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough,False,742096033207844864,71722,android,False,27331,False,en,Sun Jun 12 20:47:36 +0000 2016,happened orlando beginning leadership weak ineffective called asked ban must tough
False,"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble.",False,742069634652835841,30519,android,False,9178,False,en,Sun Jun 12 19:02:42 +0000 2016,@wandawalls @realdonaldtrump please make us safe cannot hillary president much trouble
False,"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",False,742066996767031296,34190,android,False,16214,False,en,Sun Jun 12 18:52:13 +0000 2016,reporting orlando killer shouted allah hu akbar slaughtered clubgoers nd man arrested la rifles near gay parade
False,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!,False,742053354189299712,90068,iphone,False,37740,False,en,Sun Jun 12 17:58:00 +0000 2016,president obama going finally mention words radical islamic terrorism immediately resign disgrace
False,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",False,742034549232766976,72126,iphone,False,26642,False,en,Sun Jun 12 16:43:17 +0000 2016,appreciate congrats right radical islamic terrorism want congrats want toughness vigilance must smart
False,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?",False,742019961946791939,78030,iphone,False,29171,False,en,Sun Jun 12 15:45:19 +0000 2016,horrific incident fl praying victims families stop get tough smart vigilant
False,Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!,False,741988371174699009,27443,iphone,False,7444,False,en,Sun Jun 12 13:39:47 +0000 2016,clinton made false ad imitating reporter groveling changed story would never mock disabled shame
False,Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.,False,741965111968075776,26139,android,False,9198,False,en,Sun Jun 12 12:07:22 +0000 2016,really bad shooting orlando police investigating possible terrorism many people dead wounded
False,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",False,741774067368402945,36266,android,False,11957,False,en,Sat Jun 11 23:28:13 +0000 2016,goofy elizabeth warren sometimes referred pocahontas pretended native american order advance career racist
False,Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao,False,741760911044685824,23731,iphone,False,8964,False,en,Sat Jun 11 22:35:57 +0000 2016,riley rone great young man miss dearly
False,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",False,741760896775663616,8022,iphone,False,2540,False,en,Sat Jun 11 22:35:53 +0000 2016,join tuesday greensboro north carolina trump americafirst
False,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA",False,741754548004458496,14280,iphone,False,4056,False,en,Sat Jun 11 22:10:40 +0000 2016,thank pittsburgh pennsylvania back soon americafirst
False,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD,False,741744918205501441,18158,iphone,False,6261,False,en,Sat Jun 11 21:32:24 +0000 2016,thank amazing law enforcement officers americafirst
False,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj",False,741744258655387648,11223,iphone,False,3402,False,en,Sat Jun 11 21:29:46 +0000 2016,thank tampa florida americafirst trumptrain
False,"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",False,741696814194274304,17012,iphone,False,5131,False,en,Sat Jun 11 18:21:15 +0000 2016,sad case @usatoday article saying pay bills false pay work shoddy bad done
False,"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7",False,741645740884303872,19971,iphone,False,5209,False,en,Sat Jun 11 14:58:18 +0000 2016,tampa florida thank outstanding volunteers want makeamericagreatagain
False,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",False,741600981251657728,28013,android,False,9485,False,en,Sat Jun 11 12:00:26 +0000 2016,king many african americans know well endorsed would done thought racist
False,Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is,False,741590381503086592,33149,android,False,10676,False,en,Sat Jun 11 11:18:19 +0000 2016,mitt romney chance beat failed president choked like dog calls racist least racist person
False,"Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf",False,741487809576439811,14048,iphone,False,4198,False,en,Sat Jun 11 04:30:44 +0000 2016,thank richmond virginia trump
False,"Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM",False,741380579313098752,14467,iphone,False,4226,False,en,Fri Jun 10 21:24:38 +0000 2016,thank @faithandfreedom coalition honor joining today discuss shared values rtm trump
False,"Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN",False,741369263525662721,8805,iphone,False,2366,False,en,Fri Jun 10 20:39:41 +0000 2016,heading richmond virginia join tonight trump tickets
False,#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG,False,741351028273086464,21500,iphone,False,10867,False,und,Fri Jun 10 19:27:13 +0000 2016,flashbackfriday crookedhillary
False,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3",False,741311272818475008,44280,web,False,25460,False,en,Fri Jun 10 16:49:14 +0000 2016,rarely agree president obama however correct crooked hillary clinton great ad
False,"2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU",False,741301954324910080,18470,iphone,False,9575,False,en,Fri Jun 10 16:12:13 +0000 2016,video pocahontas describing crooked hillary clinton corporate donor puppet time change trump
False,Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.,False,741297855168716801,10799,android,False,2536,False,en,Fri Jun 10 15:55:55 +0000 2016,heading c speak faith freedom coalition visit opo
False,"The great boxing promoter, Don King, just endorsed me. Nice!",False,741286391200505857,18765,android,False,5183,False,en,Fri Jun 10 15:10:22 +0000 2016,great boxing promoter king endorsed nice
False,"Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm",False,741257031722622976,8619,iphone,False,3117,False,en,Fri Jun 10 13:13:42 +0000 2016,join richmond va pm tampa fl pittsburgh pa pm portsmouth nh pm
False,"""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS &amp; #MakeAmericaGreatAgain""",False,741244493127618560,11065,android,False,3375,False,en,Fri Jun 10 12:23:53 +0000 2016,@ausbiz record million primary votes beat opponents financed campaign great potus makeamericagreatagain
False,"""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept."" https://t.co/fX5bs8fzac",False,741243519822626816,28144,android,False,13688,False,en,Fri Jun 10 12:20:01 +0000 2016,@foxnews @jamesrosenfnc never president endorsed someone investigation @thejusticedept
False,"Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice.",False,741240449906663424,28882,android,False,9351,False,en,Fri Jun 10 12:07:49 +0000 2016,pocahontas goofy elizabeth warren one least productive u senators nasty mouth hope v p choice
False,"""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL""",False,741095312601812992,19338,android,False,7068,False,en,Fri Jun 10 02:31:06 +0000 2016,@freemarketsara trump historic million primary votes record congratulations @realdonaldtrump
False,"Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7",False,741094899664093184,8713,iphone,False,3299,False,en,Fri Jun 10 02:29:27 +0000 2016,join trump richmond tampa pittsburgh
False,"Thank you Roseanne, very much appreciated. https://t.co/COXEJ1In8D",False,741015811960229893,21144,web,False,7124,False,en,Thu Jun 09 21:15:11 +0000 2016,thank roseanne much appreciated
False,"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ",True,741007091947556864,292895,iphone,False,165031,False,en,Thu Jun 09 20:40:32 +0000 2016,long take staff people think emails deleted
False,"A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
https://t.co/iulXLEANei",False,740988538464948224,15075,iphone,False,4868,False,en,Thu Jun 09 19:26:49 +0000 2016,message condolences support regarding terrorist attacks tel aviv
False,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",False,740883494117728256,33412,android,False,11925,False,en,Thu Jun 09 12:29:24 +0000 2016,crooked hillary clinton disaster jobs economy trade healthcare military guns else obama plus
False,"As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!",False,740879092141182976,32690,android,False,9437,False,en,Thu Jun 09 12:11:55 +0000 2016,expected media much dishonesty amazing like big wins primaries win
False,"""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!",False,740722436065353728,10067,android,False,2997,False,en,Thu Jun 09 01:49:25 +0000 2016,@kathyceurter @realdonaldtrump please mr trump make @senatorjeffsessions vp perfect running mate great guy
False,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",False,740721589709328385,23917,android,False,7192,False,en,Thu Jun 09 01:46:03 +0000 2016,bernie sanders must really dislike crooked hillary way played many supporters trade come
False,"""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP""",False,740710011136028672,12706,android,False,4023,False,en,Thu Jun 09 01:00:03 +0000 2016,@mabynshingleton johnkasich voters spoken want @realdonaldtrump agreed support nominee get board leave @gop
False,"""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks.",False,740709235927977989,10935,android,False,2907,False,en,Thu Jun 09 00:56:58 +0000 2016,@dale dangler @realdonaldtrump greatest president world ever seen thanks
False,"I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!",False,740708673694076928,21178,android,False,5769,False,en,Thu Jun 09 00:54:44 +0000 2016,would many millions votes crooked hillary clinton except fact opponents one
False,"""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!",False,740707325590274049,7976,android,False,1721,False,en,Thu Jun 09 00:49:22 +0000 2016,@nauthizjane @realdonaldtrump congratulations mr trump thank
False,"""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost.""",False,740707234968113152,7375,android,False,1981,False,en,Thu Jun 09 00:49:01 +0000 2016,@setfire flames senator sanders spent @realdonaldtrump yet lost
False,"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp",False,740641413335908352,18335,iphone,False,7451,False,en,Wed Jun 08 20:27:28 +0000 2016,make america great americafirst trump
False,"""@lovusa4: @RichardWeaving Why @foxandfriends @NewDay WHERE IS THE REPORTING @realDonaldTrump &lt;MOST VOTES FOR PRESIDENT IN HISTORY OF USA""",False,740524891108200448,10586,android,False,3812,False,en,Wed Jun 08 12:44:26 +0000 2016,@lovusa @richardweaving @foxandfriends @newday reporting @realdonaldtrump lt votes president history usa
False,"""@mariadaq:  HISTORIC!! what's historic is OUR national debt, record unemployment, &amp;pocketbook crisis!THE PEOPLE NEED TRUMP2 make USA RICH!""",False,740517366551969792,12867,android,False,4542,False,en,Wed Jun 08 12:14:32 +0000 2016,@mariadaq historic historic national debt record unemployment pocketbook crisis people need trump make usa rich
False,"""@sara_wejesa: @realDonaldTrump Great speach!!!!!!!""  Thanks!",False,740517144115478528,7020,android,False,1578,False,en,Wed Jun 08 12:13:39 +0000 2016,@sara wejesa @realdonaldtrump great speach thanks
False,"""@jimhewitt: . @FrankCaliendo doing @realDonaldTrump on @MikeAndMike is awesome. ""Number one presidency of all time""",False,740516693030637568,6904,android,False,1682,False,en,Wed Jun 08 12:11:52 +0000 2016,@jimhewitt @frankcaliendo @realdonaldtrump @mikeandmike awesome number one presidency time
False,"""@JoeDeFranco: Top RINO hack for MSNBC Joey Scarborough on the air and calling the next President Trump a racist and bigot. Shame on you""",False,740516296291459072,9115,android,False,2726,False,en,Wed Jun 08 12:10:17 +0000 2016,@joedefranco top rino hack msnbc joey scarborough air calling next president trump racist bigot shame
False,Nobody is watching @Morning_Joe anymore. Gone off the deep end - bad ratings. You won't believe what I am watching now!,False,740515952454959104,10254,android,False,3140,False,en,Wed Jun 08 12:08:55 +0000 2016,nobody watching @morning joe anymore gone deep end bad ratings believe watching
False,"""@southpaw816: @SenSanders fans, greatest way to get even with her Highness - vote for @realDonaldTrump, at least you'll have a job.",False,740513939574951936,10045,android,False,3323,False,en,Wed Jun 08 12:00:55 +0000 2016,@southpaw @sensanders fans greatest way get even highness vote @realdonaldtrump least job
False,Thank you to all for your wonderful comments on my speech. I could feel the electricity in thr air. Great reviews - most votes ever recieved,False,740511746503364608,18716,android,False,4904,False,en,Wed Jun 08 11:52:13 +0000 2016,thank wonderful comments speech could feel electricity thr air great reviews votes ever recieved
False,"""@WolfStopper: Gee ... Does this make @realDonaldTrump right one more time? https://t.co/zjWKGMDgzi""",True,740510072678326273,7268,android,False,2960,False,en,Wed Jun 08 11:45:33 +0000 2016,@wolfstopper gee make @realdonaldtrump right one time
False,"""@DjD_Thunder: Standing by @realDonaldTrump all the way to the White House! https://t.co/z4X1o5xHBh""",False,740509507814600704,13881,android,False,4471,False,en,Wed Jun 08 11:43:19 +0000 2016,@djd thunder standing @realdonaldtrump way white house
False,"Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5",False,740392765662629888,12117,iphone,False,3879,False,en,Wed Jun 08 03:59:25 +0000 2016,thank california trump
False,"Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx",False,740387780719747072,9720,iphone,False,2947,False,en,Wed Jun 08 03:39:37 +0000 2016,thank new mexico trump
False,"Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB",False,740385872089120768,10180,iphone,False,3033,False,en,Wed Jun 08 03:32:02 +0000 2016,thank south dakota trump
False,"Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9",False,740383281603039232,11517,iphone,False,3589,False,en,Wed Jun 08 03:21:44 +0000 2016,thank new jersey trump
False,"Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6",False,740380953722421249,10307,iphone,False,3075,False,en,Wed Jun 08 03:12:29 +0000 2016,thank montana trump
False,I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues,False,740343009074634752,16678,android,False,4430,False,en,Wed Jun 08 00:41:42 +0000 2016,speaking great journey republican nomination p movement toward country wins continues
False,I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.,False,740330660372619265,9068,android,False,2572,False,en,Tue Jun 07 23:52:38 +0000 2016,interviewed tonight @seanhannity enjoy p
False,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue,False,740313748825505792,13759,iphone,False,5089,False,en,Tue Jun 07 22:45:26 +0000 2016,thank together makeamericagreatagain
False,"In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!",False,740005642228862981,21535,android,False,7915,False,en,Tue Jun 07 02:21:08 +0000 2016,book secret service agent gary byrne believe crooked hillary temperament integrity president
False,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres,False,739998110915678208,21967,android,False,8679,False,en,Tue Jun 07 01:51:12 +0000 2016,former secret service agent president clinton excoriates crooked hillary describing erratic violent bad temperament pres
False,"See, when I said NATO was obsolete because of no terrorism protection, they made the change without giving me credit.https://t.co/sRCF1H3rjg",False,739934090690998272,13060,web,False,5846,False,en,Mon Jun 06 21:36:49 +0000 2016,see said nato obsolete terrorism protection made change without giving credit
False,Thank you Diamond and Silk! https://t.co/qdsLUy2hqD,True,739857123329335298,11586,web,False,4569,False,en,Mon Jun 06 16:30:58 +0000 2016,thank diamond silk
False,"Remembering the fallen heroes on #DDay - June 6, 1944. https://t.co/od7vsDMlHY",False,739826625546752000,36363,iphone,False,14734,False,en,Mon Jun 06 14:29:47 +0000 2016,remembering fallen heroes dday june
False,"I am getting bad marks from certain pundits because I have a small campaign staff. But small is good, flexible, save money and number one!",False,739816997345755136,19963,iphone,False,5116,False,en,Mon Jun 06 13:51:31 +0000 2016,getting bad marks certain pundits small campaign staff small good flexible save money number one
False,"A massive blow to Obama's message - only 38,000 new jobs for month in just issued jobs report. That's REALLY bad!",False,739814823689605120,12700,android,False,4551,False,en,Mon Jun 06 13:42:53 +0000 2016,massive blow obama message new jobs month issued jobs report really bad
False,Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!,False,739810044150190080,14151,android,False,4734,False,en,Mon Jun 06 13:23:54 +0000 2016,crooked hillary badly criticized wall street paid ad politifact false ad women total fraud
False,Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!,False,739807883521630208,20654,android,False,7187,False,en,Mon Jun 06 13:15:19 +0000 2016,crooked hillary clinton held news conference months record bad unable answer tough questions
False,"Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!",False,739803054476775424,17064,android,False,5306,False,en,Mon Jun 06 12:56:07 +0000 2016,like able spend far less money others campaign finish country great
False,"People like @KatyTurNBC report on my campaign, but have zero access. They say what they want without any knowledge.True of so much of media!",False,739779845572448256,11795,android,False,3802,False,en,Mon Jun 06 11:23:54 +0000 2016,people like @katyturnbc report campaign zero access say want without knowledge true much media
False,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!",False,739581318699352066,29022,android,False,10890,False,en,Sun Jun 05 22:15:01 +0000 2016,hillary clinton unfit president bad judgement poor leadership skills bad destructive track record change
False,I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!,False,739576535561162752,20565,android,False,6512,False,en,Sun Jun 05 21:56:01 +0000 2016,watching @cnn little lately biased shows predictable garbage cnn msm one big lie
False,"The Clinton News Network, sometimes referred to as @CNN, is getting more and more biased.They act so indignant-hear them behind closed doors",False,739571700392722432,21568,android,False,8280,False,en,Sun Jun 05 21:36:48 +0000 2016,clinton news network sometimes referred @cnn getting biased act indignant hear behind closed doors
False,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain""",False,739242726181462016,9971,android,False,3070,False,en,Sat Jun 04 23:49:35 +0000 2016,@sareed ineffective potus make speech elkhart make everything look great mr trump makeamericagreatagain
False,"Thank you Attorney General Gonzales, so many people feel this way. 
https://t.co/fMR8YYiiMz",False,739206145072594944,13411,iphone,False,6035,False,en,Sat Jun 04 21:24:13 +0000 2016,thank attorney general gonzales many people feel way
False,We just had the worst jobs report since 2010.,False,739082885857173505,14552,android,False,5466,False,en,Sat Jun 04 13:14:26 +0000 2016,worst jobs report since
False,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!,False,739082059348619264,21597,android,False,7541,False,en,Sat Jun 04 13:11:09 +0000 2016,mayor san jose terrible job ordering protection innocent people thugs lucky supporters remained peaceful
False,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police,False,739080401747120128,28107,android,False,12487,False,en,Sat Jun 04 13:04:33 +0000 2016,many thugs attacked peaceful trump supporters san jose illegals burned american flag laughed police
False,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!,False,738950669927886848,46001,android,False,19824,False,en,Sat Jun 04 04:29:03 +0000 2016,muhammad ali dead truly great champion wonderful guy missed
False,RT @CBSNews: WATCH NOW: The @realDonaldTrump supporters you'd never expect https://t.co/jKeVJX5u73 https://t.co/pbft0Eq3Y1,False,738901792210194432,0,iphone,False,3254,False,en,Sat Jun 04 01:14:50 +0000 2016,rt @cbsnews watch @realdonaldtrump supporters never expect
False,"Thank you Redding, California!
#MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn",False,738858013419835392,16301,iphone,False,4937,False,en,Fri Jun 03 22:20:52 +0000 2016,thank redding california makeamericagreatagain caprimary
False,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile.",False,738809335841595392,22776,iphone,False,7510,False,en,Fri Jun 03 19:07:26 +0000 2016,great evening san jose thugs supporters far tougher want fortunately hostile
False,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.,False,738808292550397953,10080,iphone,False,2639,False,en,Fri Jun 03 19:03:17 +0000 2016,much interest visit scotland greatly look forward attending opening event @trumpturnberry taking place june th
False,"""I'm a former chief of police in a border town. I'm Hispanic, I'm proud to be Hispanic and I'm 100% behind Trump.""
https://t.co/8YtBU7j17m",False,738762615334174720,16910,iphone,False,7887,False,en,Fri Jun 03 16:01:47 +0000 2016,former chief police border town hispanic proud hispanic behind trump
False,"In Crooked Hillary's telepromter speech yesterday, she made up things that I said or believe but have no basis in fact. Not honest!",False,738720347239809024,17016,android,False,5365,False,en,Fri Jun 03 13:13:50 +0000 2016,crooked hillary telepromter speech yesterday made things said believe basis fact honest
False,"I don't watch or do @Morning_Joe anymore. Small audience, low ratings! I hear Mika has gone wild with hate. Joe is Joe. They lost their way!",False,738718346045063168,11692,android,False,3993,False,en,Fri Jun 03 13:05:53 +0000 2016,watch @morning joe anymore small audience low ratings hear mika gone wild hate joe joe lost way
False,"Rally last night in San Jose was great. Tremendous love and enthusiasm in the hall. Big crowd. Outside, small group of thugs burned Am flag!",False,738712803775631361,15696,android,False,5225,False,en,Fri Jun 03 12:43:51 +0000 2016,rally last night san jose great tremendous love enthusiasm hall big crowd outside small group thugs burned flag
False,"Terrible jobs report just reported. Only 38,000 jobs added. Bombshell!",False,738711092252155904,11756,android,False,4617,False,en,Fri Jun 03 12:37:03 +0000 2016,terrible jobs report reported jobs added bombshell
False,"""@fivestarr6028: Yes! Hubby and I voted 4 @realDonaldTrump already! https://t.co/h1iHiJNUjm"" Thank you.",True,738602229100224513,5843,android,False,1781,False,en,Fri Jun 03 05:24:28 +0000 2016,@fivestarr yes hubby voted @realdonaldtrump already thank
False,"""@LiliannyLeebou: I think the first female president of the USA will be @IvankaTrump a beautiful intelligent young genuine successful lady!""",False,738601935771570180,11013,android,False,3081,False,en,Fri Jun 03 05:23:18 +0000 2016,@liliannyleebou think first female president usa @ivankatrump beautiful intelligent young genuine successful lady
False,"""@LunsfordWhitney: This is rich coming from her. She tweeted you will be president! #Women4Ttump #Trump2016 https://t.co/2GSGfLS1yT""",True,738600538976096256,8033,android,False,3099,False,en,Fri Jun 03 05:17:45 +0000 2016,@lunsfordwhitney rich coming tweeted president women ttump trump
False,"""@angeloftruth11: Clinton says Trump is dangerous. Who's the one who killed 4 Americans in Benghazi?  https://t.co/ZV5ehm6NKR""",False,738599744759431168,12096,android,False,5691,False,en,Fri Jun 03 05:14:36 +0000 2016,@angeloftruth clinton says trump dangerous one killed americans benghazi
False,"""@Crz4basball: @JudgeJeanine  @realDonaldTrump Looks like several legal Hispanics supporting Trump! They know he will be good for them too.""",False,738598954468659200,8091,android,False,2443,False,en,Fri Jun 03 05:11:27 +0000 2016,@crz basball @judgejeanine @realdonaldtrump looks like several legal hispanics supporting trump know good
False,"Then, on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!",False,738576654176387072,9196,iphone,False,2428,False,en,Fri Jun 03 03:42:51 +0000 2016,june th back usa make america great
False,"After @TrumpScotland, I will visit @TrumpDoonbeg in Ireland, the magnificent resort fronting on the Atlantic Ocean.",False,738576553508929536,7584,iphone,False,1991,False,en,Fri Jun 03 03:42:27 +0000 2016,@trumpscotland visit @trumpdoonbeg ireland magnificent resort fronting atlantic ocean
False,"After @TrumpTurnberry I will be visiting Aberdeen, the oil capital of Europe, to see my great club, @TrumpScotland.",False,738576209726955524,6972,iphone,False,1794,False,en,Fri Jun 03 03:41:05 +0000 2016,@trumpturnberry visiting aberdeen oil capital europe see great club @trumpscotland
False,"On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort, the worlds best.",False,738575853261574144,8636,iphone,False,2195,False,en,Fri Jun 03 03:39:40 +0000 2016,june going scotland celebrate opening newly renovated @trumpturnberry resort worlds best
False,"Join me in Redding, California- tomorrow at 1:00pm. #Trump2016
Tickets: https://t.co/tyllhxJHC7",False,738575670771486721,5825,iphone,False,1872,False,en,Fri Jun 03 03:38:56 +0000 2016,join redding california tomorrow pm trump tickets
False,".@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.
Keep up the great work! https://t.co/JCZPCFx10X",False,738539023669465094,6345,iphone,False,1822,False,en,Fri Jun 03 01:13:19 +0000 2016,@natalie gulbis thank nice piece @sinow @golf com keep great work
False,"""@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time."" THANK YOU!",False,738496464448430080,9100,android,False,2596,False,en,Thu Jun 02 22:24:12 +0000 2016,@robertmordica @realdonaldtrump trump save america right leader right time thank
False,"""@Valenti317: @realDonaldTrump she's a criminal and you're the only person that can stop her.""",False,738495995583987712,8455,android,False,2471,False,en,Thu Jun 02 22:22:20 +0000 2016,@valenti @realdonaldtrump criminal person stop
False,"""@TaylorEdwards99: THIS IS @POTUS'S LEGACY! AN ABSOLUTE DISASTER!!! WE NEED @realDonaldTrump NOW!! #MAGA #TRUMP2016 https://t.co/lBgZJg0zd1",False,738495529005420544,13413,android,False,6770,False,en,Thu Jun 02 22:20:29 +0000 2016,@tayloredwards @potus legacy absolute disaster need @realdonaldtrump maga trump
False,"""@free_SA_BD: @realDonaldTrump A vote for Trump is a vote to restore our great country.""",False,738495114532638720,8909,android,False,2751,False,en,Thu Jun 02 22:18:50 +0000 2016,@free sa bd @realdonaldtrump vote trump vote restore great country
False,"A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!",False,738494609597157376,13460,android,False,5411,False,en,Thu Jun 02 22:16:50 +0000 2016,increase texas blue cross blue shield obamacare told panic anger healthcare costs explode
False,So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!,False,738478522813972480,22334,iphone,False,6801,False,en,Thu Jun 02 21:12:54 +0000 2016,great endorsement support paul ryan working hard make america great
False,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!,False,738449664752553984,23644,android,False,7716,False,en,Thu Jun 02 19:18:14 +0000 2016,bad performance crooked hillary clinton reading poorly telepromter even look presidential
