date,clean_text,text,Unnamed: 3,compound_polarity
2011-08-18 00:00:00,many people asking see plane apprentice @amandatmiller give tour,many people asking see plane apprentice @amandatmiller give tour,,0.0
2011-08-22 00:00:00,israel barraged rockets gaza recently must respond accordingly defense citizens,israel barraged rockets gaza recently must respond accordingly defense citizens,,0.128
2011-08-22 00:00:00,need another stimulus first one complete failure repeat mistake,need another stimulus first one complete failure repeat mistake,,-0.6908
2011-08-23 00:00:00,@ronpaul serious ideas deserve serious consideration wrong media ignore,@ronpaul serious ideas deserve serious consideration wrong media ignore,,-0.7351
2011-08-23 00:00:00,bad qaddafi comes next libya worse watch,bad qaddafi comes next libya worse watch,,-0.765
2011-08-23 00:00:00,let start celebrating libya see takes,let start celebrating libya see takes,,0.5719
2011-08-23 00:00:00,spent billion libya lead way europe getting oil,spent billion libya lead way europe getting oil,,0.0
2011-08-24 00:00:00,spent billion libya operation getting back,spent billion libya operation getting back,,0.0
2011-08-24 00:00:00,usually easy solution every problem instance lot country problems solved next year election,usually easy solution every problem instance lot country problems solved next year election,,0.2263
2011-08-25 00:00:00,@barackobama inherited trillion national debt leave first term debt trillion,@barackobama inherited trillion national debt leave first term debt trillion,,-0.6369
2011-08-25 00:00:00,america needs president negotiate better deals american people,america needs president negotiate better deals american people,,0.4404
2011-08-25 00:00:00,china corporate espionage continued threat american economy right leadership stopped,china corporate espionage continued threat american economy right leadership stopped,,-0.6486
2011-08-25 00:00:00,proud work son @erictrump @erictrumpfdn take look,proud work son @erictrump @erictrumpfdn take look,,0.4767
2011-08-26 00:00:00,@barackobama family travel separately martha vineyard love extravagantly spend taxpayers dime,@barackobama family travel separately martha vineyard love extravagantly spend taxpayers dime,,0.6369
2011-08-26 00:00:00,americans seem fed parties agree,americans seem fed parties agree,,0.6369
2011-08-26 00:00:00,hurricane irene libya today trumpvlog,hurricane irene libya today trumpvlog,,0.0
2011-08-26 00:00:00,libyan rebels given us oil return military support even ask,libyan rebels given us oil return military support even ask,,0.2263
2011-08-26 00:00:00,substitute private sector experience,substitute private sector experience,,0.0
2011-08-29 00:00:00,@barackobama must release budget @johnboehner begins negotiations continuing appropriations resolution,@barackobama must release budget @johnboehner begins negotiations continuing appropriations resolution,,0.0
2011-08-29 00:00:00,iran admits aiding libyan rebels ahmadinejad received letter thanks washington learn,iran admits aiding libyan rebels ahmadinejad received letter thanks washington learn,,0.5106
2011-08-29 00:00:00,palestinians want statehood run terrorist group hamas,palestinians want statehood run terrorist group hamas,,-0.6597
2011-08-30 00:00:00,china business interests reach far wide even domestically within borders need reassess relationship,china business interests reach far wide even domestically within borders need reassess relationship,,0.2732
2011-08-30 00:00:00,new libyan government turn lockerbie bomber,new libyan government turn lockerbie bomber,,0.0
2011-08-30 00:00:00,obamacare must fully repealed destroy america small businesses,obamacare must fully repealed destroy america small businesses,,-0.5829
2011-08-30 00:00:00,un unilaterally grants palestinians statehood us cut funding actions consequences,un unilaterally grants palestinians statehood us cut funding actions consequences,,-0.0516
2011-08-31 00:00:00,gas prices rising economy failing @barackobama seeks epa raise energy prices b,gas prices rising economy failing @barackobama seeks epa raise energy prices b,,-0.296
2011-08-31 00:00:00,greta van susteren show tonight pm foxnews tune,greta van susteren show tonight pm foxnews tune,,0.0
2011-08-31 00:00:00,libya taken islamic radicals @barackobama open support,libya taken islamic radicals @barackobama open support,,0.4019
2011-09-01 00:00:00,@barackobama inept think simply made mistake originally scheduling joint session september th sad,@barackobama inept think simply made mistake originally scheduling joint session september th sad,,-0.6705
2011-09-01 00:00:00,interview @gretawire last night everything obama campaign speech,interview @gretawire last night everything obama campaign speech,,0.0
2011-09-01 00:00:00,make mistake fast furious goes way white house,make mistake fast furious goes way white house,,-0.7269
2011-09-01 00:00:00,must stand firm un ploy sabotage israel un grants pa statehood must immediately defund,must stand firm un ploy sabotage israel un grants pa statehood must immediately defund,,-0.3612
2011-09-02 00:00:00,fast furious put semi automatics hands mexican drug lords killed americans @barackobama answer questions,fast furious put semi automatics hands mexican drug lords killed americans @barackobama answer questions,,-0.8481
2011-09-06 00:00:00,@barackobama trillion stimulus supposed create jobs instead gave us debt higher unemployment,@barackobama trillion stimulus supposed create jobs instead gave us debt higher unemployment,,-0.5106
2011-09-06 00:00:00,@barackobama wishes speeches could create jobs job costing america,@barackobama wishes speeches could create jobs job costing america,,0.4019
2011-09-06 00:00:00,fast furious gun running goes way white house need answers,fast furious gun running goes way white house need answers,,-0.7269
2011-09-06 00:00:00,oil double price compared last year opec laughing @barackobama,oil double price compared last year opec laughing @barackobama,,0.4939
2011-09-07 00:00:00,@barackobama selling guns mexican drug dealers,@barackobama selling guns mexican drug dealers,,0.0
2011-09-07 00:00:00,america needs tough negotiator community organizer,america needs tough negotiator community organizer,,-0.128
2011-09-07 00:00:00,robust growing economy fix social security medicare cuts seniors,robust growing economy fix social security medicare cuts seniors,,0.5106
2011-09-07 00:00:00,us told libya rebels give us oil military support,us told libya rebels give us oil military support,,0.2263
2011-09-07 00:00:00,usa take oil iraq repayment liberation,usa take oil iraq repayment liberation,,0.0
2011-09-08 00:00:00,@ivankatrump always makes proud,@ivankatrump always makes proud,,0.4767
2011-09-08 00:00:00,china happy learn @barackobama plans borrow another billion @barackobama favorite client,china happy learn @barackobama plans borrow another billion @barackobama favorite client,,0.7717
2011-09-08 00:00:00,interview @gretawire last night @foxnews @barackobama missed opportunity,interview @gretawire last night @foxnews @barackobama missed opportunity,,0.1531
2011-09-08 00:00:00,interview yesterday @ingrahamangle,interview yesterday @ingrahamangle,,0.0
2011-09-08 00:00:00,speeches could create jobs @barackobama dismal economic record,speeches could create jobs @barackobama dismal economic record,,-0.4404
2011-09-08 00:00:00,un planning attack @israel sovereignty ignore iran nuclear program us look future funding,un planning attack @israel sovereignty ignore iran nuclear program us look future funding,,-0.6808
