source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Wed Oct 29 23:53:47 +0000 2014,False,Excited to address the @jpmorgan Women’s Public Finance Forum in #NYC tomorrow with co-panelist @Anna_Greenberg. #2014,excited address @jpmorgan women public finance forum nyc tomorrow co panelist @anna greenberg,excited to address the @jpmorgan women s public finance forum in nyc tomorrow with co panelist @anna greenberg
other,Wed Oct 29 23:35:11 +0000 2014,False,@MarjorieFlo love it! will send to you. What do you do now in your post-law life?,@marjorieflo love send post law life,@marjorieflo love it will send to you what do you do now in your post law life
other,Wed Oct 29 13:25:19 +0000 2014,False,@wapo: #Women prefer #GOP on generic ballot. How's that phony #waronwomen single-issue campaign working for ya? http://t.co/t7DyaMpUPb,@wapo women prefer gop generic ballot phony waronwomen single issue campaign working ya,@wapo women prefer gop on generic ballot how s that phony waronwomen single issue campaign working for ya
other,Tue Oct 28 16:23:40 +0000 2014,False,Yet she has little in common with average women #Hillary Clinton Is Talking More About Women. Here's Why It Matters. http://t.co/gNNHtSXvHc,yet little common average women hillary clinton talking women matters,yet she has little in common with average women hillary clinton is talking more about women here s why it matters
other,Tue Oct 28 15:25:58 +0000 2014,False,@LorasPoll confirms http://t.co/JRj3SDPcLx our two recent #polls in IA1 http://t.co/q2gPijQhFd  &amp; IA4 http://t.co/T3MDilQxkY @nrcc #GOP.,@loraspoll confirms two recent polls ia ia @nrcc gop,@loraspoll confirms our two recent polls in ia ia @nrcc gop
other,Tue Oct 28 14:58:21 +0000 2014,False,.@bterris @washingtonpost on what's next for the irrepressible @MicheleBachmann  http://t.co/dW06XGl7lA,@bterris @washingtonpost next irrepressible @michelebachmann,@bterris @washingtonpost on what s next for the irrepressible @michelebachmann
other,Mon Oct 27 21:14:41 +0000 2014,False,"Sorry, @SherryLynneK but I was only GOP pollster to say Obama wld be reelected. Tune in! @loudobbsnews @GOP @mgoodwin_nypost @EdRollins",sorry @sherrylynnek gop pollster say obama wld reelected tune @loudobbsnews @gop @mgoodwin nypost @edrollins,sorry @sherrylynnek but i was only gop pollster to say obama wld be reelected tune in @loudobbsnews @gop @mgoodwin nypost @edrollins
other,Mon Oct 27 20:08:29 +0000 2014,False,Looking forward to speaking with @loudobbsnews @EdRollins and @mgoodwin_nypost about #Ebola and #Elections2014 tonight on @FoxBusiness at 7!,looking forward speaking @loudobbsnews @edrollins @mgoodwin nypost ebola elections tonight @foxbusiness,looking forward to speaking with @loudobbsnews @edrollins and @mgoodwin nypost about ebola and elections tonight on @foxbusiness at
other,Mon Oct 27 19:55:05 +0000 2014,False,Joining @NY1 @InsideCityHall Consultants Corner tonight at 7 p.m. to discuss response to #EbolaInNYC and #Elections2014. See you then!,joining @ny @insidecityhall consultants corner tonight p discuss response ebolainnyc elections see,joining @ny @insidecityhall consultants corner tonight at p m to discuss response to ebolainnyc and elections see you then
other,Mon Oct 27 17:46:55 +0000 2014,False,@ESSENCEMag #Poll: Do You Think Women's Issues Are a Priority During Midterm Elections? http://t.co/YnrPYfw2Yg current results 29%yes 43%no,@essencemag poll think women issues priority midterm elections current results yes,@essencemag poll do you think women s issues are a priority during midterm elections current results yes no
other,Mon Oct 27 17:21:31 +0000 2014,False,Trend to end #election2014: reelection of #Governors . Just 3 have lost reelection in a single cycle since '98.  Will #2014 break record?,trend end election reelection governors lost reelection single cycle since break record,trend to end election reelection of governors just have lost reelection in a single cycle since will break record
other,Mon Oct 27 16:26:17 +0000 2014,False,"""I think the biggest story on #election2014 night will be how many governors lose""  @upwithsteve @msnbc http://t.co/hfU38IGFjG",think biggest story election night many governors lose @upwithsteve @msnbc,i think the biggest story on election night will be how many governors lose @upwithsteve @msnbc
other,Mon Oct 27 16:11:09 +0000 2014,False,"""@JoniErnst &amp; @CoryGarnder have been great at pushing back on the so-called #waronwomen"" @kcrw http://t.co/jhzJtJo7kj",@joniernst @corygarnder great pushing back called waronwomen @kcrw,@joniernst @corygarnder have been great at pushing back on the so called waronwomen @kcrw
other,Mon Oct 27 00:49:56 +0000 2014,False,"Best news of the year. I must be a genius. To Improve a Memory, Consider Chocolate http://t.co/OACGdBuCLc",best news year must genius improve memory consider chocolate,best news of the year i must be a genius to improve a memory consider chocolate
other,Mon Oct 27 00:38:52 +0000 2014,False,@donnabrazile @TahitiSteve then why does this White House pay its women less than it pays its men?,@donnabrazile @tahitisteve white house pay women less pays men,@donnabrazile @tahitisteve then why does this white house pay its women less than it pays its men
other,Mon Oct 27 00:34:29 +0000 2014,False,@shearm @danbalz @adamnagourney @MarkHalperin I carry 4:those three plus a Blackberry. Ppl roll their eyes then admit to keyboard jealousy.,@shearm @danbalz @adamnagourney @markhalperin carry three plus blackberry ppl roll eyes admit keyboard jealousy,@shearm @danbalz @adamnagourney @markhalperin i carry those three plus a blackberry ppl roll their eyes then admit to keyboard jealousy
other,Mon Oct 27 00:31:35 +0000 2014,False,MT: @RedAlert: @billmaher  calls Michael Brown a ‘thug’ and Darren Wilson a ‘plain murderer’ http://t.co/afVaiTD8Xa,mt @redalert @billmaher calls michael brown thug darren wilson plain murderer,mt @redalert @billmaher calls michael brown a thug and darren wilson a plain murderer
other,Mon Oct 27 00:24:59 +0000 2014,False,Sad but true.Both r toxic. RT:@ron_fournier: Beginning to think people are less scared of #Ebola than they are of a POV that's not their own,sad true r toxic rt @ron fournier beginning think people less scared ebola pov,sad but true both r toxic rt @ron fournier beginning to think people are less scared of ebola than they are of a pov that s not their own
other,Sun Oct 26 13:23:14 +0000 2014,False,Thanks. RT:@carriealmom: @upwithsteve @EvanMcSan @BasilSmikleJr @KellyannePolls You could all benefit from more visits from Kellyanne.,thanks rt @carriealmom @upwithsteve @evanmcsan @basilsmiklejr @kellyannepolls could benefit visits kellyanne,thanks rt @carriealmom @upwithsteve @evanmcsan @basilsmiklejr @kellyannepolls you could all benefit from more visits from kellyanne
other,Sun Oct 26 11:17:03 +0000 2014,False,TV time: Joining @SteveKornacki @EvanMcSan @BasilSmikleJr on #msnbc this morning at 8am and 9am to discuss midterms and new NBC #poll.,tv time joining @stevekornacki @evanmcsan @basilsmiklejr msnbc morning discuss midterms new nbc poll,tv time joining @stevekornacki @evanmcsan @basilsmiklejr on msnbc this morning at am and am to discuss midterms and new nbc poll
other,Thu Oct 23 20:26:17 +0000 2014,False,#waronwomen failing in #Election2014  - “Women hate to be taken for granted” and Dems “stepped in it this year” http://t.co/NfuBPwb7SR,waronwomen failing election women hate taken granted dems stepped year,waronwomen failing in election women hate to be taken for granted and dems stepped in it this year
other,Thu Oct 23 19:09:39 +0000 2014,False,"Read @ron_fournier: For his sake and ours, President #Obama must fire himself. http://t.co/MijfrJrVWb",read @ron fournier sake president obama must fire,read @ron fournier for his sake and ours president obama must fire himself
other,Tue Oct 21 17:51:35 +0000 2014,False,"@porterHG @TIMEPolitics i tweeted it directly form Time. That was their headline, so take it up with them. Enjoy Senator Cory Gardner!",@porterhg @timepolitics tweeted directly form time headline take enjoy senator cory gardner,@porterhg @timepolitics i tweeted it directly form time that was their headline so take it up with them enjoy senator cory gardner
other,Tue Oct 21 17:03:41 +0000 2014,False,Super PAC Backed by Nancy Pelosi Concedes Likely Democratic Defeat In 2014 http://t.co/d4dUDDdxHM via @TIMEPolitics,super pac backed nancy pelosi concedes likely democratic defeat via @timepolitics,super pac backed by nancy pelosi concedes likely democratic defeat in via @timepolitics
other,Tue Oct 21 12:58:58 +0000 2014,False,"in #politics, Money is not a message: Eldridge Self-Financing Now Exceeds All Other Individual Donors Combined http://t.co/7jsiOQ9q60",politics money message eldridge self financing exceeds individual donors combined,in politics money is not a message eldridge self financing now exceeds all other individual donors combined
other,Tue Oct 21 12:57:38 +0000 2014,False,@mydaughtersarmy why does the Obama @White House pay women less than it pays men?,@mydaughtersarmy obama @white house pay women less pays men,@mydaughtersarmy why does the obama @white house pay women less than it pays men
other,Tue Oct 21 10:59:50 +0000 2014,False,@DKElections it's up on @thehill.  DCCC must have seen same trend to pull $2.8million form Foust... http://t.co/sU33i5txD5,@dkelections @thehill dccc must seen trend pull million form foust,@dkelections it s up on @thehill dccc must have seen same trend to pull million form foust
other,Tue Oct 21 10:57:55 +0000 2014,False,"New #poll: BarbComstock crushing guy that accused her of being anti-woman woman; said she'd never had a ""real job""  http://t.co/AtrJW44iVU",new poll barbcomstock crushing guy accused anti woman woman said never real job,new poll barbcomstock crushing guy that accused her of being anti woman woman said she d never had a real job
other,Tue Oct 21 10:54:23 +0000 2014,False,Our new #poll: Barbara Comstock over 50% in VA-10 race after #DCCC abandons #Democrat there. http://t.co/cdyHpSaE59,new poll barbara comstock va race dccc abandons democrat,our new poll barbara comstock over in va race after dccc abandons democrat there
other,Mon Oct 20 23:27:13 +0000 2014,False,@DKElections the link is disabled...which race is this?,@dkelections link disabled race,@dkelections the link is disabled which race is this
other,Mon Oct 20 01:02:13 +0000 2014,False,#DeMarcoMurray &amp; #PeytonManning set cool records today. Thanks for making #football exciting. Congratulations. #NFL @ESPNNFL,demarcomurray peytonmanning set cool records today thanks making football exciting congratulations nfl @espnnfl,demarcomurray peytonmanning set cool records today thanks for making football exciting congratulations nfl @espnnfl
other,Mon Oct 20 00:57:47 +0000 2014,False,@Zoomm01 you're golden. no problem. Want to be a czar? doesn't take much,@zoomm golden problem want czar take much,@zoomm you re golden no problem want to be a czar doesn t take much
other,Mon Oct 20 00:35:19 +0000 2014,False,Ebola czar missing from Obama briefing http://t.co/2YjD10S1uG #BetterEbolaCzars,ebola czar missing obama briefing betterebolaczars,ebola czar missing from obama briefing betterebolaczars
other,Mon Oct 20 00:31:56 +0000 2014,False,@LeeZeldin a true patriot and leader. His radio address: 'Time to turn things back' http://t.co/cBjqfQ4oXB,@leezeldin true patriot leader radio address time turn things back,@leezeldin a true patriot and leader his radio address time to turn things back
other,Mon Oct 20 00:09:58 +0000 2014,False,"This says it all.  #Obama carried MD by 26% in 2012. Obama makes rare campaign trail appearance, people leave early http://t.co/QZeVgzmjxW",says obama carried md obama makes rare campaign trail appearance people leave early,this says it all obama carried md by in obama makes rare campaign trail appearance people leave early
other,Fri Oct 17 18:05:33 +0000 2014,False,@DPjrd makes sense.,@dpjrd makes sense,@dpjrd makes sense
other,Fri Oct 17 18:04:06 +0000 2014,False,On Ron Klain &amp; #EbolaCzar: I do not blame #Obama for hiring someone with little experience for the job. That's how he got his.,ron klain ebolaczar blame obama hiring someone little experience job got,on ron klain ebolaczar i do not blame obama for hiring someone with little experience for the job that s how he got his
other,Fri Oct 17 18:01:50 +0000 2014,False,"President does not need a new czar. Country needs a new President 
#2016 #BetterEbolaCzars",president need new czar country needs new president betterebolaczars,president does not need a new czar country needs a new president betterebolaczars
other,Fri Oct 17 14:02:41 +0000 2014,False,"Happy 10th #Birthday, George and Claudia! #Eagles http://t.co/rFF26KdEMk",happy th birthday george claudia eagles,happy th birthday george and claudia eagles
other,Fri Oct 17 14:00:18 +0000 2014,False,"@ChrisChristie will this pic change ur mind? ""I’d rather have teeth drilled than listen to awful song #FlyEaglesFly"" http://t.co/QgGOY8a0rJ",@chrischristie pic change ur mind rather teeth drilled listen awful song flyeaglesfly,@chrischristie will this pic change ur mind i d rather have teeth drilled than listen to awful song flyeaglesfly
other,Fri Oct 17 13:24:38 +0000 2014,False,Chris Christie seeks a political makeover http://t.co/n0mnIPBAY9 via @washingtonpost @costareports,chris christie seeks political makeover via @washingtonpost @costareports,chris christie seeks a political makeover via @washingtonpost @costareports
other,Fri Oct 17 13:08:49 +0000 2014,False,How #Dems became the extreme party &amp; are embarrassing themselves on the stump: The Macaca Democrats http://t.co/lVuMGxhF0L @freebeacon,dems became extreme party embarrassing stump macaca democrats @freebeacon,how dems became the extreme party are embarrassing themselves on the stump the macaca democrats @freebeacon
other,Thu Oct 16 16:43:53 +0000 2014,False,Sad to see #crossfire go. @newtgingrich @VanJones68 @stefcutter @secupp smart/sassy. #cnn,sad see crossfire go @newtgingrich @vanjones @stefcutter @secupp smart sassy cnn,sad to see crossfire go @newtgingrich @vanjones @stefcutter @secupp smart sassy cnn
other,Thu Oct 16 16:24:34 +0000 2014,False,"New #immigration ad urges you to ask your Senate candidate ""Who should get the next jobs?"" @NumbersUSA @RoyBeck_NUSA http://t.co/uYTvjj4HMV",new immigration ad urges ask senate candidate get next jobs @numbersusa @roybeck nusa,new immigration ad urges you to ask your senate candidate who should get the next jobs @numbersusa @roybeck nusa
other,Thu Oct 16 00:07:15 +0000 2014,False,We're all @royals fans now. #mlb #worldseries,@royals fans mlb worldseries,we re all @royals fans now mlb worldseries
other,Wed Oct 15 21:04:20 +0000 2014,False,Looking forward to joining @VanJones68 on @CNNTonight tomorrow at 10 p.m. to discuss the politicization of #Ebola. Tune in tomorrow night!,looking forward joining @vanjones @cnntonight tomorrow p discuss politicization ebola tune tomorrow night,looking forward to joining @vanjones on @cnntonight tomorrow at p m to discuss the politicization of ebola tune in tomorrow night
other,Wed Oct 15 10:59:49 +0000 2014,False,@WendyDavisTexas @AlisonForKY have been awful candidates. Deified &amp; now dumped by the #Democrats. #waronwomen hits another speedbump #GOP,@wendydavistexas @alisonforky awful candidates deified dumped democrats waronwomen hits another speedbump gop,@wendydavistexas @alisonforky have been awful candidates deified now dumped by the democrats waronwomen hits another speedbump gop
other,Wed Oct 15 10:50:07 +0000 2014,False,"I can vouch for that. MT:@NKingofDC: No, Washington DC is not more expensive than New York City.  via @WSJecon http://t.co/3mIof4bh9W",vouch mt @nkingofdc washington dc expensive new york city via @wsjecon,i can vouch for that mt @nkingofdc no washington dc is not more expensive than new york city via @wsjecon
other,Tue Oct 14 19:34:57 +0000 2014,False,"New tpc/WT poll: @SteveKingIA ""remains strong favorite"" with 13% lead over Mowrer (51%-38%) in Iowa 4 #election2014 http://t.co/KEjDRGhKhR",new tpc wt poll @stevekingia remains strong favorite lead mowrer iowa election,new tpc wt poll @stevekingia remains strong favorite with lead over mowrer in iowa election
other,Tue Oct 14 18:14:35 +0000 2014,False,"@DKElections who commissions poll should not affect results. That's why when candidates don't like our findings, they don't release them!",@dkelections commissions poll affect results candidates like findings release,@dkelections who commissions poll should not affect results that s why when candidates don t like our findings they don t release them
other,Tue Oct 14 18:12:13 +0000 2014,False,"@DKElections yes, it states that in the release, under methodology",@dkelections yes states release methodology,@dkelections yes it states that in the release under methodology
other,Tue Oct 14 13:59:07 +0000 2014,False,"Poll #AZGov: #GOP Ducey's lead over DuVal ""commanding but not complete"" 46% - 37% @weeklystandard http://t.co/bKhMk0Otee",poll azgov gop ducey lead duval commanding complete @weeklystandard,poll azgov gop ducey s lead over duval commanding but not complete @weeklystandard
other,Mon Oct 13 01:48:10 +0000 2014,False,@tuckahoetommy u should've taken our @eagles tix tonight. Instead I am at #linc taunting hapless Eli. #gmenlose,@tuckahoetommy u taken @eagles tix tonight instead linc taunting hapless eli gmenlose,@tuckahoetommy u should ve taken our @eagles tix tonight instead i am at linc taunting hapless eli gmenlose
other,Mon Oct 13 01:45:16 +0000 2014,False,"Wait, she's still running? RT @jamestaranto: Wait, @WendyDavisTexas thinks veterans and teachers ""prey on Texans""? http://t.co/XgPYQN6mUL""",wait still running rt @jamestaranto wait @wendydavistexas thinks veterans teachers prey texans,wait she s still running rt @jamestaranto wait @wendydavistexas thinks veterans and teachers prey on texans
other,Sat Oct 11 02:21:02 +0000 2014,False,"Loved being w you in Utah, @Jenniffer2012: Great opportunity to review women's issues and gender statistics #ncslwomenslegislativeleadership",loved w utah @jenniffer great opportunity review women issues gender statistics ncslwomenslegislativeleadership,loved being w you in utah @jenniffer great opportunity to review women s issues and gender statistics ncslwomenslegislativeleadership
other,Sat Oct 11 02:12:53 +0000 2014,False,NYT front page profiles and million$ given to #WendyDavis &amp; she attacks #GregAbbott for being paralyzed: http://t.co/o03Dtx5zmF #txgov,nyt front page profiles million given wendydavis attacks gregabbott paralyzed txgov,nyt front page profiles and million given to wendydavis she attacks gregabbott for being paralyzed txgov
other,Thu Oct 09 15:25:09 +0000 2014,False,#disgrace. #NC. Hagan admits skipping Armed Services hearing for campaign fundraiser http://t.co/wMkBUb1X2Z,disgrace nc hagan admits skipping armed services hearing campaign fundraiser,disgrace nc hagan admits skipping armed services hearing for campaign fundraiser
other,Wed Oct 08 20:38:48 +0000 2014,False,"“In the past, #GOP failed to answer” #waronwomen charges – now GOP candidates run “ads to clear the record” http://t.co/vhhjDXzNCd",past gop failed answer waronwomen charges gop candidates run ads clear record,in the past gop failed to answer waronwomen charges now gop candidates run ads to clear the record
other,Wed Oct 08 01:50:56 +0000 2014,False,"We need plumbers, welders, mechanics, too “@DailyCaller: Cooley Becomes First Casualty Of Law School Crisis http://t.co/vME9zPjcOf”",need plumbers welders mechanics @dailycaller cooley becomes first casualty law school crisis,we need plumbers welders mechanics too @dailycaller cooley becomes first casualty of law school crisis
other,Tue Oct 07 21:12:30 +0000 2014,False,"""Dems in tough races avoiding #gaymarriage almost as much as they are avoiding Obama"" @USATODAY  http://t.co/NNS6jheh9c",dems tough races avoiding gaymarriage almost much avoiding obama @usatoday,dems in tough races avoiding gaymarriage almost as much as they are avoiding obama @usatoday
other,Fri Oct 03 16:07:32 +0000 2014,False,"@Silly609 did he eat vegetables and recite from memory ""War and Peace"" in five languages? Incomplete! Work in progress!",@silly eat vegetables recite memory war peace five languages incomplete work progress,@silly did he eat vegetables and recite from memory war and peace in five languages incomplete work in progress
other,Thu Oct 02 20:35:12 +0000 2014,False,28 words that Democrats really wish President Obama didn't say today http://t.co/YB6TEDESjV via @washingtonpost,words democrats really wish president obama say today via @washingtonpost,words that democrats really wish president obama didn t say today via @washingtonpost
other,Thu Oct 02 02:41:54 +0000 2014,False,@gretawire bc sens. mccain &amp; graham did not miss half of the intelligence briefings or play golf 7 minutes after citing death of James Foley,@gretawire bc sens mccain graham miss half intelligence briefings play golf minutes citing death james foley,@gretawire bc sens mccain graham did not miss half of the intelligence briefings or play golf minutes after citing death of james foley
other,Thu Oct 02 02:39:12 +0000 2014,False,"@MarkHalperin Are you setting up an unfair fight for voters in #2016: ""Do you want the 'First Woman' or the 'Third Bush'""?",@markhalperin setting unfair fight voters want first woman third bush,@markhalperin are you setting up an unfair fight for voters in do you want the first woman or the third bush
other,Thu Oct 02 02:22:04 +0000 2014,False,#Look: President #Obama playing golf at Farm Neck on Martha's Vineyard in August just minutes afte... http://t.co/EyeNOKYhTl via @MailOnline,look president obama playing golf farm neck martha vineyard august minutes afte via @mailonline,look president obama playing golf at farm neck on martha s vineyard in august just minutes afte via @mailonline
other,Wed Oct 01 21:55:49 +0000 2014,False,#secretservice #juliapierson firing: if only the Left spent as much time protecting #POTUS as they do defending him.,secretservice juliapierson firing left spent much time protecting potus defending,secretservice juliapierson firing if only the left spent as much time protecting potus as they do defending him
other,Mon Sep 29 20:04:49 +0000 2014,False,"Must see TV @Silly609 http://t.co/omLJE0yl0y @StephenAtHome ""I assume capitalism wins because the book costs $30 &amp; is printed on dead trees""",must see tv @silly @stephenathome assume capitalism wins book costs printed dead trees,must see tv @silly @stephenathome i assume capitalism wins because the book costs is printed on dead trees
other,Sat Sep 27 11:08:45 +0000 2014,False,"Congrats to #Chelsea &amp; #Clinton Family. Welcome to the world, #Charlotte! Our Charlotte is 6. Beautiful name, beautiful girls. God Bless",congrats chelsea clinton family welcome world charlotte charlotte beautiful name beautiful girls god bless,congrats to chelsea clinton family welcome to the world charlotte our charlotte is beautiful name beautiful girls god bless
other,Fri Sep 26 19:24:58 +0000 2014,False,ha-she asked men to buy her clothes! Debbie Wass. Schultz caught a 2nd time accusing a GOP gov of giving women ‘th... http://t.co/3ZPNmA0ZZ0,ha asked men buy clothes debbie wass schultz caught nd time accusing gop gov giving women th,ha she asked men to buy her clothes debbie wass schultz caught a nd time accusing a gop gov of giving women th
other,Fri Sep 26 13:51:32 +0000 2014,False,#GOP to win #2014 go beyond non-controversial &amp; reach 4 compelling. Republicans Need a Direction by @peggynoonannyc http://t.co/q8aYV9dq9N,gop win go beyond non controversial reach compelling republicans need direction @peggynoonannyc,gop to win go beyond non controversial reach compelling republicans need a direction by @peggynoonannyc
other,Fri Sep 26 13:49:48 +0000 2014,False,"Content-free campaigns and ""first do no harm campaigns"" lose. #Republicans Need a Direction by @peggynoonannyc http://t.co/q8aYV9dq9N",content free campaigns first harm campaigns lose republicans need direction @peggynoonannyc,content free campaigns and first do no harm campaigns lose republicans need a direction by @peggynoonannyc
other,Fri Sep 26 05:05:21 +0000 2014,False,super #weird RT: RedAlert: Hillary Clinton has press aides follow reporters to the bathroom at CGI event http://t.co/GWx5Hc9SDj @mchalfant16,super weird rt redalert hillary clinton press aides follow reporters bathroom cgi event @mchalfant,super weird rt redalert hillary clinton has press aides follow reporters to the bathroom at cgi event @mchalfant
other,Wed Sep 24 23:34:20 +0000 2014,False,@Silly609 BEST IT post of the day. THANKS! Bonnie and Skipper!,@silly best post day thanks bonnie skipper,@silly best it post of the day thanks bonnie and skipper
other,Wed Sep 24 23:24:12 +0000 2014,False,#Mom of the Year nominee: Cops: Mom Hid Infant In Trunk To Avoid Ticket | The Smoking Gun http://t.co/iwzbGzN7YB,mom year nominee cops mom hid infant trunk avoid ticket smoking gun,mom of the year nominee cops mom hid infant in trunk to avoid ticket the smoking gun
other,Wed Sep 24 22:11:30 +0000 2014,False,#corgi love. 44 Reminders That Corgis Are The Best Part Of The Internet http://t.co/ukUNzpoPgg via @theseamar @buzzfeed @Silly609 #dogs,corgi love reminders corgis best part internet via @theseamar @buzzfeed @silly dogs,corgi love reminders that corgis are the best part of the internet via @theseamar @buzzfeed @silly dogs
other,Fri Sep 19 00:04:15 +0000 2014,False,"MT:@verilymag: Did you know red wine is a superfood? Ten common foods with a wealth of benefits: http://t.co/fq3klAuEWU"" @mo_wino",mt @verilymag know red wine superfood ten common foods wealth benefits @mo wino,mt @verilymag did you know red wine is a superfood ten common foods with a wealth of benefits @mo wino
other,Thu Sep 18 23:52:53 +0000 2014,False,@DavidFeith @instapundit Nope. Another byproduct of deblasio as mayor. Traffic gives squegee man more time to harass you,@davidfeith @instapundit nope another byproduct deblasio mayor traffic gives squegee man time harass,@davidfeith @instapundit nope another byproduct of deblasio as mayor traffic gives squegee man more time to harass you
other,Thu Sep 18 03:23:42 +0000 2014,False,"After ‘Shylock,’ Biden Calls Asia the ‘Orient’ http://t.co/KD9P5ThfRv via @intelligencer",shylock biden calls asia orient via @intelligencer,after shylock biden calls asia the orient via @intelligencer
other,Thu Sep 18 03:19:48 +0000 2014,False,"haha! MT:@JoeC_Esquire: I'd gladly shake hand of 1st person who fills out the sexual history form at Clemson with ""ur mom"" in all the blanks",haha mt @joec esquire gladly shake hand st person fills sexual history form clemson ur mom blanks,haha mt @joec esquire i d gladly shake hand of st person who fills out the sexual history form at clemson with ur mom in all the blanks
other,Thu Sep 18 03:15:33 +0000 2014,False,"@JackLiebau yes. i hope elizabeth warren runs, and joe biden continues to run his mouth. #2016.",@jackliebau yes hope elizabeth warren runs joe biden continues run mouth,@jackliebau yes i hope elizabeth warren runs and joe biden continues to run his mouth
other,Thu Sep 18 03:09:26 +0000 2014,False,Because anger &amp; ambition are not winning messages. Democrats turn on Debbie Wasserman Schultz http://t.co/uhNfedoVRT via @POLITICO,anger ambition winning messages democrats turn debbie wasserman schultz via @politico,because anger ambition are not winning messages democrats turn on debbie wasserman schultz via @politico
other,Thu Sep 18 03:01:52 +0000 2014,False,"#requiredreading. @dwstweets ignored by POTUS, denied $ for clothes. Democrats turn on Debbie Wasserman Schultz http://t.co/c3bMPbF1K2",requiredreading @dwstweets ignored potus denied clothes democrats turn debbie wasserman schultz,requiredreading @dwstweets ignored by potus denied for clothes democrats turn on debbie wasserman schultz
other,Tue Sep 16 17:18:21 +0000 2014,False,"@AmyOtto8 @instapundit just like female liberal bloggers with no health ins attacking #HobbyLobby, which pays for 13 forms of contraception",@amyotto @instapundit like female liberal bloggers health ins attacking hobbylobby pays forms contraception,@amyotto @instapundit just like female liberal bloggers with no health ins attacking hobbylobby which pays for forms of contraception
other,Tue Sep 16 17:16:14 +0000 2014,False,HA! RT:@AmyOtto8: Another genre I'm sick of. Pieces on why we need more female Stem majors written by women who don't have STEM degrees.,ha rt @amyotto another genre sick pieces need female stem majors written women stem degrees,ha rt @amyotto another genre i m sick of pieces on why we need more female stem majors written by women who don t have stem degrees
other,Tue Sep 16 16:05:33 +0000 2014,False,4 GOP #Senate races running anti-amnesty #immigration ads aligned w/ tpc/WT imm memo http://t.co/P6tT2L0UBY @politico http://t.co/0dtu0KAXd2,gop senate races running anti amnesty immigration ads aligned w tpc wt imm memo @politico,gop senate races running anti amnesty immigration ads aligned w tpc wt imm memo @politico
other,Tue Sep 16 10:23:28 +0000 2014,False,#flyeaglsfly. Foles and Sproles make it bearable to live in #Giants country. #MNF,flyeaglsfly foles sproles make bearable live giants country mnf,flyeaglsfly foles and sproles make it bearable to live in giants country mnf
other,Mon Sep 15 09:47:06 +0000 2014,False,"Oh, pretty, pretty please do. RT:@thedailybeast: Bernie Sanders: I May Run For President http://t.co/bMX0WYdwiv #Hillary",oh pretty pretty please rt @thedailybeast bernie sanders may run president hillary,oh pretty pretty please do rt @thedailybeast bernie sanders i may run for president hillary
other,Mon Sep 15 09:41:02 +0000 2014,False,#Sad: RT@WSJ: Walking while texting? Chinese city unveils special lane for cellphone addicts: http://t.co/IXIc2XcSgM http://t.co/fjyfIGKbca,sad rt@wsj walking texting chinese city unveils special lane cellphone addicts,sad rt@wsj walking while texting chinese city unveils special lane for cellphone addicts
other,Mon Sep 15 03:03:41 +0000 2014,False,RT:@HuffPostPol: Middle school assignment asks students to compare Hitler with George W. Bush http://t.co/0EoBP5YY9D #teacher gets an F.,rt @huffpostpol middle school assignment asks students compare hitler george w bush teacher gets f,rt @huffpostpol middle school assignment asks students to compare hitler with george w bush teacher gets an f
other,Mon Sep 15 03:01:30 +0000 2014,False,"#MissAmerica winner (congrats) played the cup &amp; sang Happy. Tomorrow I cancel violin, guitar, piano and clarinet lessons &amp; buy 20pak of cups",missamerica winner congrats played cup sang happy tomorrow cancel violin guitar piano clarinet lessons buy pak cups,missamerica winner congrats played the cup sang happy tomorrow i cancel violin guitar piano and clarinet lessons buy pak of cups
other,Mon Sep 15 01:46:10 +0000 2014,False,"Any woman who says #MissAmerica swimsuit competition ""objectifies"" women is just jealous. The girls are beautiful &amp; have willpower I don't",woman says missamerica swimsuit competition objectifies women jealous girls beautiful willpower,any woman who says missamerica swimsuit competition objectifies women is just jealous the girls are beautiful have willpower i don t
other,Mon Sep 15 01:43:54 +0000 2014,False,Said no to 9-yr old son staying up for sunday night football but gave into request to watch #MissAmerica pageant.,said yr old son staying sunday night football gave request watch missamerica pageant,said no to yr old son staying up for sunday night football but gave into request to watch missamerica pageant
other,Sat Sep 13 11:13:23 +0000 2014,False,Robin Williams as Ronald Reagan on 'SNL' | Saturday Night Live - Yahoo Screen https://t.co/RiorvlgaFN via @YahooScreen,robin williams ronald reagan snl saturday night live yahoo screen via @yahooscreen,robin williams as ronald reagan on snl saturday night live yahoo screen via @yahooscreen
other,Tue Sep 09 18:53:14 +0000 2014,False,Another #uber driver who has no clue how to drive or where she is going. Someone is going to get hurt one day. #quality matters,another uber driver clue drive going someone going get hurt one day quality matters,another uber driver who has no clue how to drive or where she is going someone is going to get hurt one day quality matters
other,Sun Sep 07 17:25:00 +0000 2014,False,RT:@ESPNNFL: ARE YOU  READY?? #FootballisBACK yes! #flyeaglesfly,rt @espnnfl ready footballisback yes flyeaglesfly,rt @espnnfl are you ready footballisback yes flyeaglesfly
