source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Fri Jul 04 15:07:28 +0000 2014,False,"Happy Fourth of July, America! Never forget what Thomas Jefferson called “the Spirit of 1776” – a sentiment... http://t.co/YkoastiOwk",happy fourth july america never forget thomas jefferson called spirit sentiment,happy fourth of july america never forget what thomas jefferson called the spirit of a sentiment
other,Thu Jul 03 17:21:34 +0000 2014,False,"Time to put on your Red, Wild and Blue, America, to celebrate the 4th of July! Tune in to Sportsman Channel all... http://t.co/8dUHbeLU1w",time put red wild blue america celebrate th july tune sportsman channel,time to put on your red wild and blue america to celebrate the th of july tune in to sportsman channel all
other,Thu Jul 03 17:17:54 +0000 2014,False,"Put on your #RedWildBlue, America, and celebrate July 4th with @SPORTSMANChnl all day long! #SalutetoService",put redwildblue america celebrate july th @sportsmanchnl day long salutetoservice,put on your redwildblue america and celebrate july th with @sportsmanchnl all day long salutetoservice
other,Thu Jul 03 00:49:58 +0000 2014,False,We’re in the Pacific northwest this week at a Sheeran family reunion. My cousins Trish and Jason Morgan are both... http://t.co/eErGH6TsPu,pacific northwest week sheeran family reunion cousins trish jason morgan,we re in the pacific northwest this week at a sheeran family reunion my cousins trish and jason morgan are both
other,Tue Jul 01 16:02:50 +0000 2014,False,"One cannot dispute President Obama's claim of having ""the most transparent administration in America's history.""... http://t.co/jWUNLQVZ5q",one cannot dispute president obama claim transparent administration america history,one cannot dispute president obama s claim of having the most transparent administration in america s history
other,Mon Jun 30 15:59:55 +0000 2014,False,"The Supreme Court has handed down a great victory not just for Hobby Lobby, but for all people of faith today!... http://t.co/pYgfLmwYhL",supreme court handed great victory hobby lobby people faith today,the supreme court has handed down a great victory not just for hobby lobby but for all people of faith today
other,Sun Jun 29 17:06:26 +0000 2014,False,"Well I’ll be a monkey’s uncle. My sister sent me a clip of Nancy Pelosi either speaking such gibberish,... http://t.co/FTGThkJUqs",well monkey uncle sister sent clip nancy pelosi either speaking gibberish,well i ll be a monkey s uncle my sister sent me a clip of nancy pelosi either speaking such gibberish
other,Sun Jun 29 14:11:12 +0000 2014,False,This ad is great! What an introduction to Darius; my family and I watched it and it made our day! :)... http://t.co/QdsdDm5YZg,ad great introduction darius family watched made day,this ad is great what an introduction to darius my family and i watched it and it made our day
other,Sat Jun 28 15:28:45 +0000 2014,False,"Thank you, Sevierville Tea Partiers, who work so hard. The great people and great organizers there are making a... http://t.co/W6uYcJkgUL",thank sevierville tea partiers work hard great people great organizers making,thank you sevierville tea partiers who work so hard the great people and great organizers there are making a
other,Fri Jun 27 10:30:35 +0000 2014,False,"CHRIS McDANIEL: ""WE'VE FOUND 1,000 EXAMPLES OF INELIGIBLE VOTERS IN ONE COUNTY.""... http://t.co/zCGvuhUQ6t",chris mcdaniel found examples ineligible voters one county,chris mcdaniel we ve found examples of ineligible voters in one county
other,Wed Jun 25 16:51:55 +0000 2014,False,"Lamest of Lame Ducks Will Face These Victors

Congratulations to the victors of other GOP primaries across the... http://t.co/eHbWOz3Zjw",lamest lame ducks face victors congratulations victors gop primaries across,lamest of lame ducks will face these victors congratulations to the victors of other gop primaries across the
other,Wed Jun 25 15:50:27 +0000 2014,False,"With Friends Like These, Who Needs Liberals?

As we pointed out last week (see: http://t.co/y8T64iZQyR), there... http://t.co/7EcqQD6cCe",friends like needs liberals pointed last week see,with friends like these who needs liberals as we pointed out last week see there
other,Wed Jun 25 02:59:39 +0000 2014,False,Congratulations to Congressman James Lankford and supporters on a victorious outcome tonight in Oklahoma's GOP... http://t.co/ai9B1oWOve,congratulations congressman james lankford supporters victorious outcome tonight oklahoma gop,congratulations to congressman james lankford and supporters on a victorious outcome tonight in oklahoma s gop
other,Tue Jun 24 17:21:10 +0000 2014,False,"Unbelievably, the Christian mother whose plight we followed since her death sentence and appeal, has been... http://t.co/KWubU6gmS9",unbelievably christian mother whose plight followed since death sentence appeal,unbelievably the christian mother whose plight we followed since her death sentence and appeal has been
other,Mon Jun 23 21:00:37 +0000 2014,False,Meriam Ibrahim Released from Death Row...... http://t.co/KfbmdNBVog,meriam ibrahim released death row,meriam ibrahim released from death row
other,Mon Jun 23 18:57:05 +0000 2014,False,"Friends, there are important primaries across the country tomorrow with many good grassroots conservatives... http://t.co/oXHKyAlXaV",friends important primaries across country tomorrow many good grassroots conservatives,friends there are important primaries across the country tomorrow with many good grassroots conservatives
other,Mon Jun 23 04:06:49 +0000 2014,False,"Kings are running in Bristol Bay! These are the world's richest salmon spawning grounds, and Rainbow Bay Lodge... http://t.co/5Z5MZlcNZf",kings running bristol bay world richest salmon spawning grounds rainbow bay lodge,kings are running in bristol bay these are the world s richest salmon spawning grounds and rainbow bay lodge
other,Sat Jun 21 03:00:02 +0000 2014,False,"Any bad day fishing beats any good day... well, doing most anything else! Todd and buddies are on the Nushagak... http://t.co/aWP4QzQo3K",bad day fishing beats good day well anything else todd buddies nushagak,any bad day fishing beats any good day well doing most anything else todd and buddies are on the nushagak
other,Fri Jun 20 20:42:06 +0000 2014,False,Ready for some Tennessee Tea? Join me and the Sevier County Tea Party for America's Last Stand rally on June 26th... http://t.co/iySxaGHOaz,ready tennessee tea join sevier county tea party america last stand rally june th,ready for some tennessee tea join me and the sevier county tea party for america s last stand rally on june th
other,Fri Jun 20 15:38:23 +0000 2014,False,No one in Washington is going to tell T.W. Shannon to sit down and hush up as he's sent to the U.S. Senate as a... http://t.co/5MpBQX4jei,one washington going tell w shannon sit hush sent u senate,no one in washington is going to tell t w shannon to sit down and hush up as he s sent to the u s senate as a
other,Fri Jun 20 03:31:33 +0000 2014,False,Is Our US Marine the Only One Obama Doesn't Want Crossing Our Border?... http://t.co/F8ECdfFQtQ,us marine one obama want crossing border,is our us marine the only one obama doesn t want crossing our border
other,Thu Jun 19 18:24:42 +0000 2014,False,"As promised, here's the press release on the current situation with Sgt. Andrew Tahmooressi, the U.S. Marine... http://t.co/BUooNF4Zk9",promised press release current situation sgt andrew tahmooressi u marine,as promised here s the press release on the current situation with sgt andrew tahmooressi the u s marine
other,Thu Jun 19 16:24:14 +0000 2014,False,"Fight Club that Betters the Lives of Our Vets

One of the great Americans helping the US Marine stuck in a... http://t.co/HYiyLeOT8J",fight club betters lives vets one great americans helping us marine stuck,fight club that betters the lives of our vets one of the great americans helping the us marine stuck in a
other,Thu Jun 19 16:08:22 +0000 2014,False,"Two thoughts for this morning:
1) Isn't it odd that President Obama takes a victory lap after capturing one... http://t.co/YMhDbSsqRH",two thoughts morning odd president obama takes victory lap capturing one,two thoughts for this morning isn t it odd that president obama takes a victory lap after capturing one
other,Thu Jun 19 01:16:51 +0000 2014,False,"@gretawire is right about Sgt Tahmooressi. Why aren't the ""guys"" in charge doing more? Thnx Greta for covering the story #MarineHeldInMexico",@gretawire right sgt tahmooressi guys charge thnx greta covering story marineheldinmexico,@gretawire is right about sgt tahmooressi why aren t the guys in charge doing more thnx greta for covering the story marineheldinmexico
other,Wed Jun 18 22:55:36 +0000 2014,False,"Does it seem a decorated Marine is the only one Obama doesn't want crossing our border?

I’ve had the good... http://t.co/MdhZqqKo73",seem decorated marine one obama want crossing border good,does it seem a decorated marine is the only one obama doesn t want crossing our border i ve had the good
other,Wed Jun 18 04:35:34 +0000 2014,False,"I was out picking weeds in my ridiculously deficient garden, so I haven't seen the Hillary Clinton interview on... http://t.co/sAEE920H6a",picking weeds ridiculously deficient garden seen hillary clinton interview,i was out picking weeds in my ridiculously deficient garden so i haven t seen the hillary clinton interview on
other,Tue Jun 17 23:59:34 +0000 2014,False,Check out this actual headline from the largest newspaper in Mississippi regarding next week's GOP runoff for... http://t.co/y8T64iZQyR,check actual headline largest newspaper mississippi regarding next week gop runoff,check out this actual headline from the largest newspaper in mississippi regarding next week s gop runoff for
other,Tue Jun 17 23:33:33 +0000 2014,False,"Mark Levin, who worked in the Reagan administration as the chief of staff to attorney general Ed Meese, makes... http://t.co/uXurY8jOTi",mark levin worked reagan administration chief staff attorney general ed meese makes,mark levin who worked in the reagan administration as the chief of staff to attorney general ed meese makes
other,Tue Jun 17 17:25:39 +0000 2014,False,"T.W. Shannon represents a threat to the good ol' boys club in Washington, DC, so you can imagine what’s behind... http://t.co/HMSs7mxyHl",w shannon represents threat good ol boys club washington dc imagine behind,t w shannon represents a threat to the good ol boys club in washington dc so you can imagine what s behind
other,Tue Jun 17 16:51:03 +0000 2014,False,The more things change the more they stay the same? Seems so! If the national GOP machine spent as much time... http://t.co/3k5Ul741qT,things change stay seems national gop machine spent much time,the more things change the more they stay the same seems so if the national gop machine spent as much time
other,Mon Jun 16 20:12:02 +0000 2014,True,RT @TheMorningSpew: .@MichelleMalkin Can you help Lois get her emails back? She looks so sad. Thanks! http://t.co/Zti3BkEvxo,rt @themorningspew @michellemalkin help lois get emails back looks sad thanks,rt @themorningspew @michellemalkin can you help lois get her emails back she looks so sad thanks
other,Sun Jun 15 16:02:26 +0000 2014,False,"Happy Father's Day, all you great hardworking American men who make this world a better place! The nation needs... http://t.co/1KzwWKdqGI",happy father day great hardworking american men make world better place nation needs,happy father s day all you great hardworking american men who make this world a better place the nation needs
other,Sat Jun 14 16:38:32 +0000 2014,False,Remember the 18 ½ minute gap in Nixon’s White House tapes during the Watergate scandal? Now Obama’s IRS top dog... http://t.co/isvRGFJamf,remember minute gap nixon white house tapes watergate scandal obama irs top dog,remember the minute gap in nixon s white house tapes during the watergate scandal now obama s irs top dog
other,Sat Jun 14 15:04:20 +0000 2014,False,"Nixon Admin Watergate Communications 18 min gap; Obama Admin Lerner Communications 1,052,000 min gap. Difference? Not even a smidgen.",nixon admin watergate communications min gap obama admin lerner communications min gap difference even smidgen,nixon admin watergate communications min gap obama admin lerner communications min gap difference not even a smidgen
other,Fri Jun 13 17:11:35 +0000 2014,False,"Dear Humanitarians, Since it Takes a Village to Stop Amnesty Abuse of Children, Join Me.

“It’s for the... http://t.co/z8aQhsfjN6",dear humanitarians since takes village stop amnesty abuse children join,dear humanitarians since it takes a village to stop amnesty abuse of children join me it s for the
other,Thu Jun 12 21:39:51 +0000 2014,False,Honored to join Senators Ted Cruz and Mike Lee this morning in sending out a letter from the Senate Conservatives... http://t.co/H54Ye3nkzM,honored join senators ted cruz mike lee morning sending letter senate conservatives,honored to join senators ted cruz and mike lee this morning in sending out a letter from the senate conservatives
other,Thu Jun 12 01:09:41 +0000 2014,False,Glad to visit with Sean Hannity on his Fox show tonight to talk about Dave Brat's encouraging win in Virginia!... http://t.co/uT2ptiyZ5k,glad visit sean hannity fox show tonight talk dave brat encouraging win virginia,glad to visit with sean hannity on his fox show tonight to talk about dave brat s encouraging win in virginia
other,Wed Jun 11 04:29:29 +0000 2014,False,Congratulations to Dave Brat in Virginia on such an encouraging victory tonight! You shocked the political world... http://t.co/qLeYl9usdC,congratulations dave brat virginia encouraging victory tonight shocked political world,congratulations to dave brat in virginia on such an encouraging victory tonight you shocked the political world
other,Tue Jun 10 23:05:52 +0000 2014,False,Just two weeks from today we can see the spark that ignites the positive change our great nation deserves!... http://t.co/Z03pdDoXuG,two weeks today see spark ignites positive change great nation deserves,just two weeks from today we can see the spark that ignites the positive change our great nation deserves
other,Mon Jun 09 16:26:05 +0000 2014,False,"Look who fired the 1st shot in the real ""war on women"". Hint: it wasn't the GOP. See this excerpt from Hillary's book http://t.co/kKBShf9vHj",look fired st shot real war women hint gop see excerpt hillary book,look who fired the st shot in the real war on women hint it wasn t the gop see this excerpt from hillary s book
other,Sat Jun 07 18:48:17 +0000 2014,False,"Ah, pay attention to the mind behind the videos! A big Alaskan Grizzly shout out to the supremely gifted Video... http://t.co/iBX4mtD30V",ah pay attention mind behind videos big alaskan grizzly shout supremely gifted video,ah pay attention to the mind behind the videos a big alaskan grizzly shout out to the supremely gifted video
other,Fri Jun 06 18:55:08 +0000 2014,False,Awesome video of 93-year-old WWII vet Jim “Pee Wee” Martin of the 101st Airborne re-enacting his D-Day jump:... http://t.co/srwSyGlqGu,awesome video year old wwii vet jim pee wee martin st airborne enacting day jump,awesome video of year old wwii vet jim pee wee martin of the st airborne re enacting his d day jump
other,Fri Jun 06 16:22:41 +0000 2014,False,"Amazing video of Jock Hutton, an 89-year-old Scottish WWII vet, re-enacting his parachute jump into Normandy on... http://t.co/wiVWoNR1fh",amazing video jock hutton year old scottish wwii vet enacting parachute jump normandy,amazing video of jock hutton an year old scottish wwii vet re enacting his parachute jump into normandy on
other,Fri Jun 06 16:15:20 +0000 2014,False,"Very powerful video of World War II vets talking about D-Day:
http://t.co/Eqg6vYe9SJ http://t.co/9IZwNoTh2a",powerful video world war ii vets talking day,very powerful video of world war ii vets talking about d day
other,Fri Jun 06 13:06:22 +0000 2014,False,"Freedom Isn’t Free and the Price Was Paid on D-Day 

“For four long years, much of Europe had been under a... http://t.co/K2iTSb2kUu",freedom free price paid day four long years much europe,freedom isn t free and the price was paid on d day for four long years much of europe had been under a
other,Thu Jun 05 20:00:04 +0000 2014,False,"Barack Hussein Obama, there you go again. You underestimated the wisdom of the people, the valor of our vets, the... http://t.co/nOr8K72plB",barack hussein obama go underestimated wisdom people valor vets,barack hussein obama there you go again you underestimated the wisdom of the people the valor of our vets the
other,Wed Jun 04 05:32:25 +0000 2014,False,"#MSSEN Update: Chris McDaniel has run a great race, and tonight's unbelievably tight numbers send Chris into the... http://t.co/wokdGzhGlF",mssen update chris mcdaniel run great race tonight unbelievably tight numbers send chris,mssen update chris mcdaniel has run a great race and tonight s unbelievably tight numbers send chris into the
other,Wed Jun 04 04:30:33 +0000 2014,False,"#IASEN Update: 

Yes! Thank you, Iowa! To all the tireless Ernst campaign workers who are “in this for a reason,... http://t.co/qfBRM1wEkP",iasen update yes thank iowa tireless ernst campaign workers reason,iasen update yes thank you iowa to all the tireless ernst campaign workers who are in this for a reason
other,Tue Jun 03 22:58:12 +0000 2014,False,Bristol posted an answer to supporters of Obama's terrorist negotiations to free the Taliban's Dastardly Dream... http://t.co/hjEHz4FE1C,bristol posted answer supporters obama terrorist negotiations free taliban dastardly dream,bristol posted an answer to supporters of obama s terrorist negotiations to free the taliban s dastardly dream
other,Tue Jun 03 00:33:28 +0000 2014,False,New Jersey: thank you for raising Steve Lonegan because he is the fighter America needs today! Steve Lonegan has... http://t.co/0RVSikjP4S,new jersey thank raising steve lonegan fighter america needs today steve lonegan,new jersey thank you for raising steve lonegan because he is the fighter america needs today steve lonegan has
other,Tue Jun 03 00:00:06 +0000 2014,False,The good citizens of Mississippi have a clear choice tomorrow. If you realize the status quo has got to go and... http://t.co/9ADWC9uiRd,good citizens mississippi clear choice tomorrow realize status quo got go,the good citizens of mississippi have a clear choice tomorrow if you realize the status quo has got to go and
other,Mon Jun 02 23:58:46 +0000 2014,False,"Hello, Iowa! It's time to get out the vote for conservative Joni Ernst for U.S. Senate tomorrow, June 3rd. Joni's... http://t.co/DfF6TC4m6J",hello iowa time get vote conservative joni ernst u senate tomorrow june rd joni,hello iowa it s time to get out the vote for conservative joni ernst for u s senate tomorrow june rd joni s
other,Mon Jun 02 15:50:23 +0000 2014,False,"Commander-in-Chief's Definition of ""Honorable Service"" Includes Anti-American Actions While in Uniform; He Just... http://t.co/3bokcffGie",commander chief definition honorable service includes anti american actions uniform,commander in chief s definition of honorable service includes anti american actions while in uniform he just
other,Mon Jun 02 01:29:18 +0000 2014,False,"White House Breaks the Law Releasing These Gitmo Terrorists, Of Course Claims “Exigent Circumstances”

These... http://t.co/hzvrTgEi9E",white house breaks law releasing gitmo terrorists course claims exigent circumstances,white house breaks the law releasing these gitmo terrorists of course claims exigent circumstances these
other,Fri May 30 18:46:31 +0000 2014,False,"To Minnesota GOP Delegates meeting today, I urge you to support Julianne Ortman in her bid to unseat Al Franken... http://t.co/rJ8252xNi4",minnesota gop delegates meeting today urge support julianne ortman bid unseat al franken,to minnesota gop delegates meeting today i urge you to support julianne ortman in her bid to unseat al franken
other,Fri May 30 17:30:19 +0000 2014,False,Had a great time today in the lovely Magnolia State rallying to elect Chris McDaniel to the U.S. Senate. It was... http://t.co/vWwAtF2PBl,great time today lovely magnolia state rallying elect chris mcdaniel u senate,had a great time today in the lovely magnolia state rallying to elect chris mcdaniel to the u s senate it was
other,Fri May 30 08:11:19 +0000 2014,False,Another photo from the Republican Leadership Conference in New Orleans. (Photo by Karlos Lopez) http://t.co/vvzPx7vzoZ,another photo republican leadership conference new orleans photo karlos lopez,another photo from the republican leadership conference in new orleans photo by karlos lopez
other,Fri May 30 07:59:28 +0000 2014,False,http://t.co/GzlfN4i1Hu http://t.co/Pdo5Dw2IlA, , 
other,Fri May 30 06:43:42 +0000 2014,False,"Great to be down on the bayou today visiting active, motivated constitutional conservatives as we head into... http://t.co/zZuG9HlADk",great bayou today visiting active motivated constitutional conservatives head,great to be down on the bayou today visiting active motivated constitutional conservatives as we head into
other,Thu May 29 20:36:58 +0000 2014,False,As patriotic as they come - Medal of Honor recipient @Dakota_Meyer takes a trip to Alaska. #AmazingAmerica. 2nite 8PM http://t.co/VF1aLHH5Yr,patriotic come medal honor recipient @dakota meyer takes trip alaska amazingamerica nite pm,as patriotic as they come medal of honor recipient @dakota meyer takes a trip to alaska amazingamerica nite pm
other,Tue May 27 20:58:25 +0000 2014,False,"STEVE LONEGAN FOR US CONGRESS FROM NEW JERSEY
 
Steve Lonegan gave liberals a fright in 2013 by putting on a... http://t.co/PDg1c4wAFh",steve lonegan us congress new jersey steve lonegan gave liberals fright putting,steve lonegan for us congress from new jersey steve lonegan gave liberals a fright in by putting on a
other,Mon May 26 12:10:42 +0000 2014,False,"Enjoy this long, glorious spring weekend, and please never forget the true meaning of Memorial Day. We set this... http://t.co/nJSvMh6B59",enjoy long glorious spring weekend please never forget true meaning memorial day set,enjoy this long glorious spring weekend and please never forget the true meaning of memorial day we set this
other,Mon May 26 03:54:24 +0000 2014,False,A friend asked me to share the link below – such a worthy cause that costs nothing but your energy. To honor our... http://t.co/Y496Q7mO4f,friend asked share link worthy cause costs nothing energy honor,a friend asked me to share the link below such a worthy cause that costs nothing but your energy to honor our
other,Fri May 23 16:07:16 +0000 2014,False,"White House and concerned celebrities - how about this, too? Thank you.

- Sarah Palin http://t.co/DstsCSyoKz",white house concerned celebrities thank sarah palin,white house and concerned celebrities how about this too thank you sarah palin
other,Fri May 23 14:16:03 +0000 2014,False,"Any Politician Siding with This Tragic Reality is Unfit for Office.

Compliance with these un-American acts in... http://t.co/lmvvVtOQBP",politician siding tragic reality unfit office compliance un american acts,any politician siding with this tragic reality is unfit for office compliance with these un american acts in
other,Thu May 22 20:54:37 +0000 2014,False,"As unbelievable as it sounds, your tax dollars are funding the federal government's Zombie Apocalypse Plan. I kid... http://t.co/fY2rrg3COL",unbelievable sounds tax dollars funding federal government zombie apocalypse plan kid,as unbelievable as it sounds your tax dollars are funding the federal government s zombie apocalypse plan i kid
other,Thu May 22 18:57:22 +0000 2014,False,"When the end is near, do u get in a Survival Truck or have a massive BBQ? See your options. #AmazingAmerica 2nite 8PM http://t.co/VF1aLHH5Yr",end near u get survival truck massive bbq see options amazingamerica nite pm,when the end is near do u get in a survival truck or have a massive bbq see your options amazingamerica nite pm
other,Thu May 22 03:37:09 +0000 2014,False,"Congratulations to graduates of New Hope High School in Huntsville, Alabama! It was an honor for Todd and me to... http://t.co/bT29ZxHndY",congratulations graduates new hope high school huntsville alabama honor todd,congratulations to graduates of new hope high school in huntsville alabama it was an honor for todd and me to
other,Wed May 21 21:46:07 +0000 2014,False,Got a chance to visit with Sean Hannity on the VA scandal and more liberal hypocrisy. Tune in tonight on FOX at... http://t.co/6sDYdS9bj0,got chance visit sean hannity va scandal liberal hypocrisy tune tonight fox,got a chance to visit with sean hannity on the va scandal and more liberal hypocrisy tune in tonight on fox at
other,Wed May 21 17:53:57 +0000 2014,False,"""Government health care will not reduce the cost; it will simply refuse to pay the cost."" Friends, that’s... http://t.co/5IOHt4v9nE",government health care reduce cost simply refuse pay cost friends,government health care will not reduce the cost it will simply refuse to pay the cost friends that s
other,Wed May 21 06:25:34 +0000 2014,False,Congratulations to the recent victorious primary election campaigns. We trust you're rested up because America... http://t.co/x5G5eQdLdA,congratulations recent victorious primary election campaigns trust rested america,congratulations to the recent victorious primary election campaigns we trust you re rested up because america
other,Tue May 20 21:58:02 +0000 2014,False,"Obama knows nothing, sees nothing, and hears nothing unless his lapdogs bark, then his ears perk up. Not exactly... http://t.co/hQv13zk95V",obama knows nothing sees nothing hears nothing unless lapdogs bark ears perk exactly,obama knows nothing sees nothing and hears nothing unless his lapdogs bark then his ears perk up not exactly
other,Mon May 19 22:11:08 +0000 2014,False,"Hillary’s Brain; Hillary’s Brain on Drudge

An article linked today on Drudge:
http://t.co/nxfZBGAdEl

Hey!... http://t.co/D2MrJE7szy",hillary brain hillary brain drudge article linked today drudge hey,hillary s brain hillary s brain on drudge an article linked today on drudge hey
other,Mon May 19 13:48:36 +0000 2014,False,"Georgia is ready to come through for the sake of liberty and help restore American exceptionalism! Tomorrow,... http://t.co/hGjJzM32AI",georgia ready come sake liberty help restore american exceptionalism tomorrow,georgia is ready to come through for the sake of liberty and help restore american exceptionalism tomorrow
other,Fri May 16 19:35:44 +0000 2014,False,"No Problem With Death Panels, Not Even a Smidgen

Let’s take a stroll down “death panel” memory lane. Here are... http://t.co/hLVEW6EIUq",problem death panels even smidgen let take stroll death panel memory lane,no problem with death panels not even a smidgen let s take a stroll down death panel memory lane here are
other,Fri May 16 17:17:39 +0000 2014,False,"OBAMA TWITTERING TEETERS TOWARDS CHAOS

This photo says it all about the Obama administration’s reliance on... http://t.co/bwK4qqNrJf",obama twittering teeters towards chaos photo says obama administration reliance,obama twittering teeters towards chaos this photo says it all about the obama administration s reliance on
other,Fri May 16 04:14:10 +0000 2014,False,I posted a new photo to Facebook http://t.co/xysjcDvuYk,posted new photo facebook,i posted a new photo to facebook
other,Thu May 15 21:02:00 +0000 2014,False,"You need it, they make it. Awesome knives from used metals &amp; left-handed AR-15s, on next #AmazingAmerica. 2nite 8PM http://t.co/VF1aLHH5Yr",need make awesome knives used metals left handed ar next amazingamerica nite pm,you need it they make it awesome knives from used metals left handed ar s on next amazingamerica nite pm
other,Thu May 15 21:01:00 +0000 2014,False,Bold. Beautiful. Cutting edge. Brilliant knives by Mohr. Left-handed AR-15s by @StagArms #AmazingAmerica. 2nite 8PM http://t.co/VF1aLHH5Yr,bold beautiful cutting edge brilliant knives mohr left handed ar @stagarms amazingamerica nite pm,bold beautiful cutting edge brilliant knives by mohr left handed ar s by @stagarms amazingamerica nite pm
other,Thu May 15 20:59:42 +0000 2014,False,"Innovation found only in the USA! You know, an AR-15 makes a great gift – what more says, “I love you”? Eh, you... http://t.co/FJWdC1seLF",innovation found usa know ar makes great gift says love eh,innovation found only in the usa you know an ar makes a great gift what more says i love you eh you
other,Tue May 13 18:39:50 +0000 2014,False,Mario Lopez – the most adorable boxer in America! In addition to being an avid sports fan and boxer (covering HBO... http://t.co/iXxVweH6av,mario lopez adorable boxer america addition avid sports fan boxer covering hbo,mario lopez the most adorable boxer in america in addition to being an avid sports fan and boxer covering hbo
other,Mon May 12 23:17:25 +0000 2014,False,"Ben Sasse is the sharpest, most energetic and prepared candidate in this extremely important race. Ben provides... http://t.co/pKHfbKFQqi",ben sasse sharpest energetic prepared candidate extremely important race ben provides,ben sasse is the sharpest most energetic and prepared candidate in this extremely important race ben provides
other,Mon May 12 23:15:33 +0000 2014,False,"Hello, Nebraska! The choice tomorrow in the #negov race is clear – more politics as usual or new growth resulting... http://t.co/wqCR0ozaA2",hello nebraska choice tomorrow negov race clear politics usual new growth resulting,hello nebraska the choice tomorrow in the negov race is clear more politics as usual or new growth resulting
other,Thu May 08 21:42:29 +0000 2014,False,"I Aborted My Baby, So Hear Me Roar

Sad, gut wrenching, barbaric, hopeless, too far-gone a society that... http://t.co/XlMUlk7h6H",aborted baby hear roar sad gut wrenching barbaric hopeless far gone society,i aborted my baby so hear me roar sad gut wrenching barbaric hopeless too far gone a society that
other,Thu May 08 21:01:56 +0000 2014,False,"Run, Benny. Run. Quack, Jerry. Quack. No. It’s not a kid’s book. It’s #AmazingAmerica tonite @ 8PM http://t.co/VF1aLHH5Yr",run benny run quack jerry quack kid book amazingamerica tonite @ pm,run benny run quack jerry quack no it s not a kid s book it s amazingamerica tonite @ pm
other,Thu May 08 20:03:24 +0000 2014,False,"Check out Col. Rob Maness' new ad. If he can wrestle alligators, he'll have no problem cleaning up the swamp in... http://t.co/P7pahJ5vDW",check col rob maness new ad wrestle alligators problem cleaning swamp,check out col rob maness new ad if he can wrestle alligators he ll have no problem cleaning up the swamp in
other,Thu May 08 20:02:16 +0000 2014,False,Tonight @TheJerryCarrol quacks up &amp; @BennySpies is full of bull. Find out what that means on #AmazingAmerica 8PM http://t.co/VF1aLHH5Yr,tonight @thejerrycarrol quacks @bennyspies full bull find means amazingamerica pm,tonight @thejerrycarrol quacks up @bennyspies is full of bull find out what that means on amazingamerica pm
other,Thu May 08 18:37:30 +0000 2014,False,You’ve heard of Benny and the Jets. Now meet Benny and the Bulls. Benny Spies runs with the bulls and Jerry... http://t.co/vSeMdXqe9S,heard benny jets meet benny bulls benny spies runs bulls jerry,you ve heard of benny and the jets now meet benny and the bulls benny spies runs with the bulls and jerry
other,Thu May 08 15:00:05 +0000 2014,False,"COL. ROB MANESS (ret) FOR U.S. SENATE FROM LOUISIANA
 
Many of us have encouraged the election of more... http://t.co/59ZRVfLAF2",col rob maness ret u senate louisiana many us encouraged election,col rob maness ret for u s senate from louisiana many of us have encouraged the election of more
other,Wed May 07 23:24:26 +0000 2014,False,Please take some time to read the fourth in a series of extensive reports Senator Ted Cruz has assembled listing... http://t.co/uOt6l7GuJN,please take time read fourth series extensive reports senator ted cruz assembled listing,please take some time to read the fourth in a series of extensive reports senator ted cruz has assembled listing
other,Wed May 07 16:13:08 +0000 2014,False,"C’mon now, guys. This gloating among establishment Republicans calls for the same reprimand we parents offer... http://t.co/ZLj2bA9jQi",c mon guys gloating among establishment republicans calls reprimand parents offer,c mon now guys this gloating among establishment republicans calls for the same reprimand we parents offer
other,Tue May 06 21:53:44 +0000 2014,False,Do you ever feel like you’re the only one absolutely perplexed and beyond disappointed by the country's self... http://t.co/WONytZjSju,ever feel like one absolutely perplexed beyond disappointed country self,do you ever feel like you re the only one absolutely perplexed and beyond disappointed by the country s self
other,Tue May 06 17:07:42 +0000 2014,False,"Obamacare Rationing = ""Death Panels""

Take a look at this op-ed by a registered nurse discussing the strain... http://t.co/HGCLvb7zjA",obamacare rationing death panels take look op ed registered nurse discussing strain,obamacare rationing death panels take a look at this op ed by a registered nurse discussing the strain
other,Tue May 06 01:00:45 +0000 2014,False,Watch this pistol-packing mama shake it up in Washington when good Iowans send her there to do the people's work!... http://t.co/hp2G9GoiDc,watch pistol packing mama shake washington good iowans send people work,watch this pistol packing mama shake it up in washington when good iowans send her there to do the people s work
other,Mon May 05 17:18:05 +0000 2014,False,"Onward and Upward! With preschool diploma in hand, kindergarten, here we come!

Trig Paxson Van Palin. Graduate.... http://t.co/t62q4h1dnA",onward upward preschool diploma hand kindergarten come trig paxson van palin graduate,onward and upward with preschool diploma in hand kindergarten here we come trig paxson van palin graduate
other,Mon May 05 17:18:04 +0000 2014,False,"I posted 2 photos on Facebook in the album ""Wall Photos"" http://t.co/uvooeaJJsd",posted photos facebook album wall photos,i posted photos on facebook in the album wall photos
other,Mon May 05 17:08:14 +0000 2014,False,"Dear Broward County SD,

Epic failure on this one. Hopefully concerned citizens will take a stand and tell you... http://t.co/66siPxJSQ8",dear broward county sd epic failure one hopefully concerned citizens take stand tell,dear broward county sd epic failure on this one hopefully concerned citizens will take a stand and tell you
