source,text,created_at,is_retweet,clean_text,clean_text_with_stopwords
other,"Sending prayers to Andrew, Sam &amp; the entire Smith family today as Andrew begins the process for a bone marrow transplant #AndrewSmithStrong",Fri Oct 30 01:03:23 +0000 2015,False,sending prayers andrew sam entire smith family today andrew begins process bone marrow transplant andrewsmithstrong,sending prayers to andrew sam the entire smith family today as andrew begins the process for a bone marrow transplant andrewsmithstrong
other,"RT @Indiana_EDC: In 2015, 59 tech firms committed to expanding in #Indiana, up 156%  from 2014! https://t.co/NJHCZKiODI @GovPenceIN https:/…",Thu Dec 31 21:34:35 +0000 2015,True,rt @indiana edc tech firms committed expanding indiana @govpencein https,rt @indiana edc in tech firms committed to expanding in indiana up from @govpencein https
other,"Today, we announced school safety awards of more than $10M allocated to 260 local schools and school corps across IN https://t.co/lhszwksqMA",Thu Nov 12 21:02:46 +0000 2015,False,today announced school safety awards allocated local schools school corps across,today we announced school safety awards of more than m allocated to local schools and school corps across in
other,OMB Dir Chris Atkins will present our recommended budget for FY 2016-17 around 11:30. Watch live: http://t.co/0ZzDEWBVBV (Rm 404) #GovAgenda,Thu Jan 08 16:09:33 +0000 2015,False,omb dir chris atkins present recommended budget fy around watch live rm govagenda,omb dir chris atkins will present our recommended budget for fy around watch live rm govagenda
other,"RT @INDOT_WCentral: INDOT thanks ISP, Lafayette PD and West Lafayette PD and the other county officials in helping us with our I-65 closure.",Mon Aug 10 19:00:17 +0000 2015,True,rt @indot wcentral indot thanks isp lafayette pd west lafayette pd county officials helping us closure,rt @indot wcentral indot thanks isp lafayette pd and west lafayette pd and the other county officials in helping us with our i closure
other,Sea of @Colts blue on hundreds of volunteers at @GleanersFBIndy for #MLKDayofService #ColtsNation http://t.co/tbHO0AuWHU,Fri Jan 16 15:58:04 +0000 2015,False,sea @colts blue hundreds volunteers @gleanersfbindy mlkdayofservice coltsnation,sea of @colts blue on hundreds of volunteers at @gleanersfbindy for mlkdayofservice coltsnation
other,IN is proud to host the 2015 @seniorpgachamp at the Pete Dye Course - ranked @GolfDigest's #57 of America's 75 toughest golf courses in 2014,Thu May 21 16:44:06 +0000 2015,False,proud host @seniorpgachamp pete dye course ranked @golfdigest america toughest golf courses,in is proud to host the @seniorpgachamp at the pete dye course ranked @golfdigest s of america s toughest golf courses in
other,I believe it was appropriate for us in Indiana to take steps to enhance security at all @INGuardsman facilities/authorize INNG to be armed,Tue Jul 21 13:50:50 +0000 2015,False,believe appropriate us indiana take steps enhance security @inguardsman facilities authorize inng armed,i believe it was appropriate for us in indiana to take steps to enhance security at all @inguardsman facilities authorize inng to be armed
other,"As the Task Force moves forward, Hoosiers can be confident that my admin is committed to addressing drug abuse in a comprehensive manner",Fri Oct 02 18:05:50 +0000 2015,False,task force moves forward hoosiers confident admin committed addressing drug abuse comprehensive manner,as the task force moves forward hoosiers can be confident that my admin is committed to addressing drug abuse in a comprehensive manner
other,Study: IN ranks 7th in nation/best in Midwest for lowest tax burden for biz @indystar: http://t.co/3RVTMf6kDZ #AStatethatWorks,Fri Jun 12 14:49:21 +0000 2015,False,study ranks th nation best midwest lowest tax burden biz @indystar astatethatworks,study in ranks th in nation best in midwest for lowest tax burden for biz @indystar astatethatworks
other,RT @Indiana_EDC: Great 1st day of #INDinJapan jobs mission w/@GovPenceIN &amp; @FirstLadyIN telling #Indiana's story to Japanese biz http://t.c…,Sun Sep 13 15:06:25 +0000 2015,True,rt @indiana edc great st day indinjapan jobs mission w @govpencein @firstladyin telling indiana story japanese biz,rt @indiana edc great st day of indinjapan jobs mission w @govpencein @firstladyin telling indiana s story to japanese biz
other,RT @Indiana_EDC: Indiana continues to be a destination for biz: 4 companies announce more than 150 new jobs in Central IN. http://t.co/t0Ek…,Wed Sep 30 18:42:05 +0000 2015,True,rt @indiana edc indiana continues destination biz companies announce new jobs central,rt @indiana edc indiana continues to be a destination for biz companies announce more than new jobs in central in
other,Pleased to welcome this yr's @wwfoundation teaching fellows &amp; MBA Fellows in Ed Leadership at @uindy this morning! http://t.co/9qwPVZvKyC,Wed Jul 29 15:45:50 +0000 2015,False,pleased welcome yr @wwfoundation teaching fellows mba fellows ed leadership @uindy morning,pleased to welcome this yr s @wwfoundation teaching fellows mba fellows in ed leadership at @uindy this morning
other,I'm confident we have the resources to fully fund not only my edu priorities but also those of the House &amp; Senate. http://t.co/01PBK69wP8,Fri Apr 17 14:08:03 +0000 2015,False,confident resources fully fund edu priorities also house senate,i m confident we have the resources to fully fund not only my edu priorities but also those of the house senate
other,"By rejecting the #KeystoneXL, President Obama has turned his back on consumers",Fri Nov 06 18:59:12 +0000 2015,False,rejecting keystonexl president obama turned back consumers,by rejecting the keystonexl president obama has turned his back on consumers
other,@FirstLadyIN &amp; I took part in the coin toss for @GuerinCatholic vs @BishopChatardHS. Should be a great game! #OPFB http://t.co/2DLVWy0Rme,Fri Oct 09 23:25:04 +0000 2015,False,@firstladyin took part coin toss @guerincatholic vs @bishopchatardhs great game opfb,@firstladyin i took part in the coin toss for @guerincatholic vs @bishopchatardhs should be a great game opfb
other,Connecting Evansville &amp; Indy has long been a dream for those looking to provide opportunity &amp; growth in SW IN https://t.co/rb1OBC0Cfc,Wed Dec 09 17:04:29 +0000 2015,False,connecting evansville indy long dream looking provide opportunity growth sw,connecting evansville indy has long been a dream for those looking to provide opportunity growth in sw in
other,IN families can be assured we will shorten ISTEP test &amp; make it less burdensome to Hoosier students while keeping accountability for schools,Tue Feb 10 18:51:00 +0000 2015,False,families assured shorten istep test make less burdensome hoosier students keeping accountability schools,in families can be assured we will shorten istep test make it less burdensome to hoosier students while keeping accountability for schools
other,"As 2015 comes to a close, let's reflect upon what was a tremendous year in Indiana https://t.co/IILBvG69YZ https://t.co/H7xz4miDDK",Tue Dec 29 18:25:20 +0000 2015,False,comes close let reflect upon tremendous year indiana,as comes to a close let s reflect upon what was a tremendous year in indiana
other,I encourage Hoosiers in Allen Co. to check out the 26th annual fair taking place through August 2nd! http://t.co/IE4fx1A1Ec,Wed Jul 29 00:08:51 +0000 2015,False,encourage hoosiers allen co check th annual fair taking place august nd,i encourage hoosiers in allen co to check out the th annual fair taking place through august nd
other,I'm directing agencies to follow through on recs to address the scourge of drug addiction impacting IN families https://t.co/bzgdt0dDyw,Wed Oct 21 18:05:47 +0000 2015,False,directing agencies follow recs address scourge drug addiction impacting families,i m directing agencies to follow through on recs to address the scourge of drug addiction impacting in families
other,#AwesomeSauce to be in-studio with @chicksonright this afternoon discussing my Congressional days http://t.co/dnFN3HYDuY,Wed Jul 29 20:39:11 +0000 2015,False,awesomesauce studio @chicksonright afternoon discussing congressional days,awesomesauce to be in studio with @chicksonright this afternoon discussing my congressional days
other,"In wake of Paris attacks, I'm directing all state agencies to suspend the resettlement of addl Syrian refugees in IN https://t.co/Gtg5ccjMsU",Mon Nov 16 16:48:09 +0000 2015,False,wake paris attacks directing state agencies suspend resettlement addl syrian refugees,in wake of paris attacks i m directing all state agencies to suspend the resettlement of addl syrian refugees in in
other,I understand the deep concern and caring of people involved in our ongoing resettlement efforts in this country and in this state @93wibc,Tue Dec 01 14:47:29 +0000 2015,False,understand deep concern caring people involved ongoing resettlement efforts country state @ wibc,i understand the deep concern and caring of people involved in our ongoing resettlement efforts in this country and in this state @ wibc
other,"Message to Michigan Gov. @onetoughnerd: we'll take your jobs, but we're sending @bearindiana back. http://t.co/2NaoulltNU",Thu Jul 23 14:50:29 +0000 2015,False,message michigan gov @onetoughnerd take jobs sending @bearindiana back,message to michigan gov @onetoughnerd we ll take your jobs but we re sending @bearindiana back
other,"To achieve this we need to have courage necessary to pass honestly balanced budget protecting taxpayers, strengthening econ &amp; improving edu.",Fri Apr 17 14:09:46 +0000 2015,False,achieve need courage necessary pass honestly balanced budget protecting taxpayers strengthening econ improving edu,to achieve this we need to have courage necessary to pass honestly balanced budget protecting taxpayers strengthening econ improving edu
other,IN law requires vaccination to protect all kids from illnesses &amp; we strongly urge families to have kids vaccinated: http://t.co/R73EgUXFud,Tue Feb 03 21:22:33 +0000 2015,False,law requires vaccination protect kids illnesses strongly urge families kids vaccinated,in law requires vaccination to protect all kids from illnesses we strongly urge families to have kids vaccinated
other,I'll be on @93wibc talking with @Garrison shortly. Tune in here: http://t.co/5qcud7HQwJ,Thu Mar 26 15:33:33 +0000 2015,False,@ wibc talking @garrison shortly tune,i ll be on @ wibc talking with @garrison shortly tune in here
other,"Honored to join members of @nawboindy, nation's largest per capita NAWBO chapter, at #INStatehouse today.",Mon Mar 09 15:06:18 +0000 2015,False,honored join members @nawboindy nation largest per capita nawbo chapter instatehouse today,honored to join members of @nawboindy nation s largest per capita nawbo chapter at instatehouse today
other,I've directed @IndianaDCS to move immediately to add necessary staff &amp; have requested funding from the General Assembly for those positions.,Wed Mar 18 15:35:57 +0000 2015,False,directed @indianadcs move immediately add necessary staff requested funding general assembly positions,i ve directed @indianadcs to move immediately to add necessary staff have requested funding from the general assembly for those positions
other,"Now that this is behind us, let’s move fwd together w/a renewed commitment to civility &amp; respect that make IN great: http://t.co/AnqnchgM2n",Thu Apr 02 22:12:53 +0000 2015,False,behind us let move fwd together w renewed commitment civility respect make great,now that this is behind us let s move fwd together w a renewed commitment to civility respect that make in great
other,Casting a line w/ @FirstLadyIN . Didn't take long to catch one! #IndyStateFair http://t.co/QMdusnNkaX,Fri Aug 07 14:19:20 +0000 2015,False,casting line w @firstladyin take long catch one indystatefair,casting a line w @firstladyin didn t take long to catch one indystatefair
other,"W/#INwx upon N/S IN, be sure to follow @INDOTSouthwest, @INDOTSoutheast, @INDOTNortheast, @INDOTNorthwest &amp; @IDHS for latest on roads/travel",Mon Feb 16 15:45:26 +0000 2015,False,w inwx upon n sure follow @indotsouthwest @indotsoutheast @indotnortheast @indotnorthwest @idhs latest roads travel,w inwx upon n s in be sure to follow @indotsouthwest @indotsoutheast @indotnortheast @indotnorthwest @idhs for latest on roads travel
other,Didn't make it to the Governor's Residence for a holiday tour? Take a virtual tour here: https://t.co/OxF3JJb6fY https://t.co/dyktklC1q2,Fri Dec 18 15:23:41 +0000 2015,False,make governor residence holiday tour take virtual tour,didn t make it to the governor s residence for a holiday tour take a virtual tour here
other,We strongly believe in a robust evaluation to support efforts to advance quality in the HIP program &amp; have hired an independent evaluator,Thu Dec 03 18:35:51 +0000 2015,False,strongly believe robust evaluation support efforts advance quality hip program hired independent evaluator,we strongly believe in a robust evaluation to support efforts to advance quality in the hip program have hired an independent evaluator
other,"W/a little #Irish luck, we also met my Irish grandmother's 1st cousin, then 92yo Patrick Maloney, &amp; extended family. http://t.co/CWeXwGdsWn",Tue Mar 17 14:11:08 +0000 2015,False,w little irish luck also met irish grandmother st cousin yo patrick maloney extended family,w a little irish luck we also met my irish grandmother s st cousin then yo patrick maloney extended family
other,"Today, we named Edward Roeber as consultant to review, make recommendations to shorten 2015 ISTEP test. More: http://t.co/RKFXG7UDHe",Tue Feb 10 18:05:06 +0000 2015,False,today named edward roeber consultant review make recommendations shorten istep test,today we named edward roeber as consultant to review make recommendations to shorten istep test more
other,Good luck to our @Pacers in tonight's season opener!  https://t.co/hleYMfnHq0,Wed Oct 28 23:46:01 +0000 2015,False,good luck @pacers tonight season opener,good luck to our @pacers in tonight s season opener
other,"#NEWS: $435K in capacity bldg #preK grants thanks to partnership w/@EarlyLearningIN, @uwci will open 500+ addl seats: http://t.co/Dvi8ONYr8i",Thu Apr 16 15:40:39 +0000 2015,False,news k capacity bldg prek grants thanks partnership w @earlylearningin @uwci open addl seats,news k in capacity bldg prek grants thanks to partnership w @earlylearningin @uwci will open addl seats
other,Talking w/media re: mid #INLegis session update. http://t.co/rzQ1uS9kdy,Thu Feb 26 16:08:48 +0000 2015,False,talking w media mid inlegis session update,talking w media re mid inlegis session update
other,Perfect weather and big crowds tonight at the Shelby County Fair! #IndianaSummer http://t.co/LfVhfJFvUn,Thu Jul 09 22:33:46 +0000 2015,False,perfect weather big crowds tonight shelby county fair indianasummer,perfect weather and big crowds tonight at the shelby county fair indianasummer
other,RT @Indiana2016: We are happy to have @GovPenceIN drop by our meeting and speak to the Commission! #Indiana200 https://t.co/XgM5SqNEWU,Tue Oct 27 14:17:28 +0000 2015,True,rt @indiana happy @govpencein drop meeting speak commission indiana,rt @indiana we are happy to have @govpencein drop by our meeting and speak to the commission indiana
other,Privileged to hear from IN Chief Justice Loretta Rush at her 1st State of the Judiciary address. #INSOTJ @incourts http://t.co/RFD2uMTQ2R,Wed Jan 14 19:18:11 +0000 2015,False,privileged hear chief justice loretta rush st state judiciary address insotj @incourts,privileged to hear from in chief justice loretta rush at her st state of the judiciary address insotj @incourts
other,Visited @A31CareerCenter which offers 30 classes to students where they can earn dual credits for hs &amp; college http://t.co/RK7ELgD1bv,Thu Apr 30 18:29:16 +0000 2015,False,visited @a careercenter offers classes students earn dual credits hs college,visited @a careercenter which offers classes to students where they can earn dual credits for hs college
other,"In the passing of Wayne Townsend, Indiana lost a statesman whose devotion to his family and our state inspired all who knew him.",Fri Jul 03 20:38:01 +0000 2015,False,passing wayne townsend indiana lost statesman whose devotion family state inspired knew,in the passing of wayne townsend indiana lost a statesman whose devotion to his family and our state inspired all who knew him
other,"2015 marks 40th anniversary of @NAWBONational. Today, IN stands in full support of nearly 1,800 IN women owned biz. http://t.co/1vv1PsLuBs",Mon Mar 09 15:09:33 +0000 2015,False,marks th anniversary @nawbonational today stands full support nearly women owned biz,marks th anniversary of @nawbonational today in stands in full support of nearly in women owned biz
other,Urging all Hoosiers to download free @IDHS @IN_gov county travel advisory app (http://t.co/MNpyLPGmfh) or visit http://t.co/PXX6KJerfK #INwx,Mon Feb 16 15:27:36 +0000 2015,False,urging hoosiers download free @idhs @in gov county travel advisory app visit inwx,urging all hoosiers to download free @idhs @in gov county travel advisory app or visit inwx
other,"On this Veterans Day, let us pause to remember those in uniform and their loved ones https://t.co/n4FiPkMiDV",Wed Nov 11 20:35:30 +0000 2015,False,veterans day let us pause remember uniform loved ones,on this veterans day let us pause to remember those in uniform and their loved ones
other,Our student proficiency ratings continue to outpace the national average and IN now ranks well above the national average at every level,Wed Oct 28 15:22:58 +0000 2015,False,student proficiency ratings continue outpace national average ranks well national average every level,our student proficiency ratings continue to outpace the national average and in now ranks well above the national average at every level
other,"IN has a long history of opening our arms, homes, charities. People across IN can rest assured this will continue @chicksonright",Mon Nov 16 22:31:43 +0000 2015,False,long history opening arms homes charities people across rest assured continue @chicksonright,in has a long history of opening our arms homes charities people across in can rest assured this will continue @chicksonright
other,RT @WorkOneWorks: Over the past two years average wages in IN have grown +7.6% vs. 5% natl’ average.,Tue Oct 20 15:45:24 +0000 2015,True,rt @workoneworks past two years average wages grown vs natl average,rt @workoneworks over the past two years average wages in in have grown vs natl average
other,"While I-65 remains closed at the Wildcat Creek Bridge, here is @INDOT's detour route: http://t.co/chWVmjj9LB",Mon Aug 10 18:26:06 +0000 2015,False,remains closed wildcat creek bridge @indot detour route,while i remains closed at the wildcat creek bridge here is @indot s detour route
other,Looking forward to today's announcement at @THNorthSports one of the leaders in CTE in Indiana http://t.co/dTjlh2pH8P,Tue Jan 27 19:29:07 +0000 2015,False,looking forward today announcement @thnorthsports one leaders cte indiana,looking forward to today s announcement at @thnorthsports one of the leaders in cte in indiana
other,My Mom was a proud @CASA4Children volunteer. Enjoyed seeing hundreds of them in the SH today. Thx 4 your service! http://t.co/M85q7Q0tNo,Mon Mar 09 16:45:55 +0000 2015,False,mom proud @casa children volunteer enjoyed seeing hundreds sh today thx service,my mom was a proud @casa children volunteer enjoyed seeing hundreds of them in the sh today thx your service
other,Stopped by to see the blacksmith in Pioneer Village! So much to see at the #IndyStateFair. http://t.co/SrIIcXiFFS,Fri Aug 07 15:56:39 +0000 2015,False,stopped see blacksmith pioneer village much see indystatefair,stopped by to see the blacksmith in pioneer village so much to see at the indystatefair
other,RT @Indiana_EDC: #NEWS: New Jersey-based pharmaceutical distributor establishing operations &amp; 50+ jobs in Clark County - https://t.co/fkwRU…,Mon Oct 26 16:02:39 +0000 2015,True,rt @indiana edc news new jersey based pharmaceutical distributor establishing operations jobs clark county,rt @indiana edc news new jersey based pharmaceutical distributor establishing operations jobs in clark county
other,Opened the IN Healthcare Financial Management Assoc Spring Institute Conf &amp; provided attendees w/ a HIP 2.0 update http://t.co/NuOkvgBdJA,Thu Apr 16 13:53:53 +0000 2015,False,opened healthcare financial management assoc spring institute conf provided attendees w hip update,opened the in healthcare financial management assoc spring institute conf provided attendees w a hip update
other,"RT @Indiana_EDC: .@GovPenceIN &amp; @FirstLadyIN welcomed 200+ friends of Indiana along with special guest, former #VPOTUS Dan Quayle http://t.…",Tue Sep 15 15:03:01 +0000 2015,True,rt @indiana edc @govpencein @firstladyin welcomed friends indiana along special guest former vpotus dan quayle,rt @indiana edc @govpencein @firstladyin welcomed friends of indiana along with special guest former vpotus dan quayle
other,"Pleased w/progress of edu bills, including freedom to teach, school transformation zone legislation of #GovAgenda.",Thu Feb 26 16:12:06 +0000 2015,False,pleased w progress edu bills including freedom teach school transformation zone legislation govagenda,pleased w progress of edu bills including freedom to teach school transformation zone legislation of govagenda
other,"HEA 1540 &amp; SEA 252 meet this standard and, as such, I will permit them to become law without signature. http://t.co/kHpTA7KNcv",Fri May 08 19:59:16 +0000 2015,False,hea sea meet standard permit become law without signature,hea sea meet this standard and as such i will permit them to become law without signature
other,Great wins @NDmbb &amp; @ButlerMBB! Looking for a @BoilerBall win tonight! #MarchMadness,Thu Mar 19 21:31:05 +0000 2015,False,great wins @ndmbb @butlermbb looking @boilerball win tonight marchmadness,great wins @ndmbb @butlermbb looking for a @boilerball win tonight marchmadness
other,"General Carr led a battalion to Bosnia just after 9/11 &amp; in 2007 led a brigade to Iraq, the largest Indiana Army Guard deployment since WWII",Thu Apr 09 17:53:06 +0000 2015,False,general carr led battalion bosnia led brigade iraq largest indiana army guard deployment since wwii,general carr led a battalion to bosnia just after in led a brigade to iraq the largest indiana army guard deployment since wwii
other,Celebrating the @NortheastIN 'Road to One Million' plan in Ft Wayne this afternoon #INregionalcities https://t.co/prrnL3FOmV,Tue Dec 22 20:20:12 +0000 2015,False,celebrating @northeastin road one million plan ft wayne afternoon inregionalcities,celebrating the @northeastin road to one million plan in ft wayne this afternoon inregionalcities
other,RT @Indiana_EDC: All set in @CityofJeff to break ground on the heavy haul corridor linking River Ridge &amp; @PortsofIndiana. @GovPenceIN http:…,Wed Oct 14 15:51:18 +0000 2015,True,rt @indiana edc set @cityofjeff break ground heavy haul corridor linking river ridge @portsofindiana @govpencein http,rt @indiana edc all set in @cityofjeff to break ground on the heavy haul corridor linking river ridge @portsofindiana @govpencein http
other,The roof &amp; window are open at @LucasOilStadium on a perfect day for a @colts win. Let's do this #coltsnation! #NOvsIND,Sun Oct 25 16:46:41 +0000 2015,False,roof window open @lucasoilstadium perfect day @colts win let coltsnation novsind,the roof window are open at @lucasoilstadium on a perfect day for a @colts win let s do this coltsnation novsind
other,"Now accepting applications thru May 8 for Gov's fellowships lasting July 1, 2015-June 30, 2016. Learn more &amp; apply: http://t.co/99j3owXWRC",Mon Apr 13 13:38:35 +0000 2015,False,accepting applications thru may gov fellowships lasting july june learn apply,now accepting applications thru may for gov s fellowships lasting july june learn more apply
other,By passing #GovAgenda SJR19 Bal Budget Amdmt to IN Constitution we'll ensure const protection for future generations http://t.co/940FzjNQbC,Thu Apr 30 14:36:27 +0000 2015,False,passing govagenda sjr bal budget amdmt constitution ensure const protection future generations,by passing govagenda sjr bal budget amdmt to in constitution we ll ensure const protection for future generations
other,Stopped at John's Barber Shop in Attica for a haircut on our way to Pine Village. Thanks John! https://t.co/LJunMu56Ls,Thu Oct 22 17:07:31 +0000 2015,False,stopped john barber shop attica haircut way pine village thanks john,stopped at john s barber shop in attica for a haircut on our way to pine village thanks john
other,It's halftime #ColtsNation &amp; winter weather is happening across IN. Be prepared: download @IDHS travel advisory app - http://t.co/SSeCb6pQrp,Sun Jan 11 23:21:39 +0000 2015,False,halftime coltsnation winter weather happening across prepared download @idhs travel advisory app,it s halftime coltsnation winter weather is happening across in be prepared download @idhs travel advisory app
other,"#VIDEO When it comes to a strong economy with opportunities for Hoosiers, we’ve set the bar high here in Indiana  https://t.co/ahP0fvzV9G",Thu Jul 23 19:37:16 +0000 2015,False,video comes strong economy opportunities hoosiers set bar high indiana,video when it comes to a strong economy with opportunities for hoosiers we ve set the bar high here in indiana
other,"Gen Carr, recipient of many awards including Legion of Merit, Bronze Star Medal, will become IN's Adj General on 5/31 http://t.co/FRc8349pDl",Thu Apr 09 18:00:00 +0000 2015,False,gen carr recipient many awards including legion merit bronze star medal become adj general,gen carr recipient of many awards including legion of merit bronze star medal will become in s adj general on
other,"Had a great discussion w/ teachers at Fairview Elem in Richmond, appreciated hearing their thoughts &amp; concerns http://t.co/9prMBD4EHo",Thu Mar 12 17:23:55 +0000 2015,False,great discussion w teachers fairview elem richmond appreciated hearing thoughts concerns,had a great discussion w teachers at fairview elem in richmond appreciated hearing their thoughts concerns
other,IN didn't invent basketball but we perfected it! Best of luck today to @NDmbb @ButlerMBB &amp; @BoilerBall! #MarchMadness http://t.co/wjmz2JiDYt,Thu Mar 19 15:08:05 +0000 2015,False,invent basketball perfected best luck today @ndmbb @butlermbb @boilerball marchmadness,in didn t invent basketball but we perfected it best of luck today to @ndmbb @butlermbb @boilerball marchmadness
other,Looking for an internship in public service? Now accepting applications for the Governor's Office Internship Program https://t.co/IQ8eaU4JVo,Mon Nov 02 15:56:44 +0000 2015,False,looking internship public service accepting applications governor office internship program,looking for an internship in public service now accepting applications for the governor s office internship program
other,Honored to talk w/Tuskegee Airman Douglas Bembry-deployed to Italy as aircraft mechanic &amp; then 40-yr employee of USPS http://t.co/qxfWWyJVaT,Tue Feb 24 19:02:44 +0000 2015,False,honored talk w tuskegee airman douglas bembry deployed italy aircraft mechanic yr employee usps,honored to talk w tuskegee airman douglas bembry deployed to italy as aircraft mechanic then yr employee of usps
other,RT @Indiana_EDC: #Indiana isn't leading the nation in #manufacturing job growth by accident. Read how: https://t.co/noOY7JLY00 https://t.co…,Thu Nov 12 15:20:29 +0000 2015,True,rt @indiana edc indiana leading nation manufacturing job growth accident read,rt @indiana edc indiana isn t leading the nation in manufacturing job growth by accident read how
other,"As I've said before, this should be an edu session. Pleased House budget includes edu items at center of #GovAgenda.",Tue Feb 17 18:20:52 +0000 2015,False,said edu session pleased house budget includes edu items center govagenda,as i ve said before this should be an edu session pleased house budget includes edu items at center of govagenda
other,International companies like Sirmax choose Indiana because of our people. #AStateThatWorks http://t.co/lFYdH9qVhw,Wed Jun 10 15:02:41 +0000 2015,False,international companies like sirmax choose indiana people astatethatworks,international companies like sirmax choose indiana because of our people astatethatworks
other,@FirstLadyIN and I wish every Hoosier a memorable #IndependenceDay http://t.co/RiIC8S1Am6,Fri Jul 03 14:53:40 +0000 2015,False,@firstladyin wish every hoosier memorable independenceday,@firstladyin and i wish every hoosier a memorable independenceday
other,Today IN lost a giant in passing of Dane Miller. @FirstLadyIN &amp; I send thoughts/prayers to his family at this time. http://t.co/IjAk9xl3xA,Wed Feb 11 00:37:39 +0000 2015,False,today lost giant passing dane miller @firstladyin send thoughts prayers family time,today in lost a giant in passing of dane miller @firstladyin i send thoughts prayers to his family at this time
other,I'm joining @93wibc for their 21st annual #WIBCradiothon to benefit @SAIndiana! Listen live: https://t.co/PxQo6tZyr9 https://t.co/otWu0yBpbZ,Fri Dec 04 21:11:36 +0000 2015,False,joining @ wibc st annual wibcradiothon benefit @saindiana listen live,i m joining @ wibc for their st annual wibcradiothon to benefit @saindiana listen live
other,Enjoyed breakfast today w/ Archbishop Tobin &amp; Catholic Bishops across IN. Honored to welcome them to the residence. https://t.co/NXRt794lts,Wed Dec 09 14:58:38 +0000 2015,False,enjoyed breakfast today w archbishop tobin catholic bishops across honored welcome residence,enjoyed breakfast today w archbishop tobin catholic bishops across in honored to welcome them to the residence
other,I've terminated #JustIN website/directed all exec branch agencies to post press releases/notices to existing site: http://t.co/PFpSFBD4kA,Thu Jan 29 17:50:23 +0000 2015,False,terminated justin website directed exec branch agencies post press releases notices existing site,i ve terminated justin website directed all exec branch agencies to post press releases notices to existing site
other,This admin has yet to articulate vision/strategy that will make Americans/allies confident we’re serious about driving ISIL out of existence,Sun Feb 22 15:01:26 +0000 2015,False,admin yet articulate vision strategy make americans allies confident serious driving isil existence,this admin has yet to articulate vision strategy that will make americans allies confident we re serious about driving isil out of existence
other,Our public safety team will continue to work jointly with @CityofWestfield officials to investigate this incident: http://t.co/0DGYnrlpyi,Fri Apr 24 12:54:37 +0000 2015,False,public safety team continue work jointly @cityofwestfield officials investigate incident,our public safety team will continue to work jointly with @cityofwestfield officials to investigate this incident
other,.@IBJnews: New psych hospital in Indy marks break with 'failing model' https://t.co/7t6eiQIWKX,Wed Dec 16 21:35:46 +0000 2015,False,@ibjnews new psych hospital indy marks break failing model,@ibjnews new psych hospital in indy marks break with failing model
other,Indiana has a long history of supporting the Navy - I'm proud today to proclaim this week #NavyWeek in IN http://t.co/1KsXyEkqxA,Mon Aug 10 19:21:29 +0000 2015,False,indiana long history supporting navy proud today proclaim week navyweek,indiana has a long history of supporting the navy i m proud today to proclaim this week navyweek in in
other,"Now in Indiana, @INGuardsman who have a permit do not have to forfeit their firearm when they come to work at recruiting offices/armories",Tue Jul 21 14:00:50 +0000 2015,False,indiana @inguardsman permit forfeit firearm come work recruiting offices armories,now in indiana @inguardsman who have a permit do not have to forfeit their firearm when they come to work at recruiting offices armories
other,"Best way to raise grad rates is to ensure students are prepared, graduate on time w/least cost to them/their families http://t.co/m3JXXbYR3q",Fri Feb 06 16:28:10 +0000 2015,False,best way raise grad rates ensure students prepared graduate time w least cost families,best way to raise grad rates is to ensure students are prepared graduate on time w least cost to them their families
other,Mtg w/ members of the @IndianaFFA before today's exciting announcement at @nationalffa headquarters http://t.co/MYAWgI3gHR,Wed Jul 15 14:09:38 +0000 2015,False,mtg w members @indianaffa today exciting announcement @nationalffa headquarters,mtg w members of the @indianaffa before today s exciting announcement at @nationalffa headquarters
other,I've also signed HEA 1002 re: ethics. Hoosiers deserve ethical/responsible govt that efficiently serves their needs: http://t.co/q9YsiB5Hob,Mon May 04 19:28:26 +0000 2015,False,also signed hea ethics hoosiers deserve ethical responsible govt efficiently serves needs,i ve also signed hea re ethics hoosiers deserve ethical responsible govt that efficiently serves their needs
other,I was pleased to welcome students from Western Intermediate School in Russiaville to the Statehouse earlier today! https://t.co/n53rzHMoOl,Tue Dec 15 18:54:26 +0000 2015,False,pleased welcome students western intermediate school russiaville statehouse earlier today,i was pleased to welcome students from western intermediate school in russiaville to the statehouse earlier today
other,"In an innovative agreement, IN will partner w/ Hamilton Co &amp; Fishers to modernize &amp; improve SR 37 #RoadsMeanJobs https://t.co/GFJuJFZibt",Thu Dec 10 15:22:16 +0000 2015,False,innovative agreement partner w hamilton co fishers modernize improve sr roadsmeanjobs,in an innovative agreement in will partner w hamilton co fishers to modernize improve sr roadsmeanjobs
other,"Every year, @A31CareerCenter programs enroll more than 1,200 students in career classes http://t.co/COuSAe7WFp",Thu Apr 30 19:06:31 +0000 2015,False,every year @a careercenter programs enroll students career classes,every year @a careercenter programs enroll more than students in career classes
other,RT @FirstLadyIN: A great morning decorating homemade ornaments with students at #TreeTrim15! https://t.co/B1euI2Vzf3,Fri Dec 04 17:58:53 +0000 2015,True,rt @firstladyin great morning decorating homemade ornaments students treetrim,rt @firstladyin a great morning decorating homemade ornaments with students at treetrim
