source,text,created_at,is_retweet,clean_text,clean_text_with_stopwords
other,Headed to Sedona and Flagstaff for the day.,Tue Feb 16 18:21:36 +0000 2010,False,headed sedona flagstaff day,headed to sedona and flagstaff for the day
other,Campaigning w/ @CarlyforCA today in San Diego - honored 2 have the Combat Veterans Motorcycle Riders w/ us today!  http://yfrog.com/jcp3zaj,Sat Oct 16 16:45:58 +0000 2010,False,campaigning w @carlyforca today san diego honored combat veterans motorcycle riders w us today,campaigning w @carlyforca today in san diego honored have the combat veterans motorcycle riders w us today
other,"Because of the profoundly interconnected reality of today’s world, we need to relate to the challenges we face (cont) http://tl.gd/1r6b17",Sat Jun 12 15:33:35 +0000 2010,False,profoundly interconnected reality today world need relate challenges face cont,because of the profoundly interconnected reality of today s world we need to relate to the challenges we face cont
other,@PhoenixSuns played great up until the end! Great season guys!!,Sun May 30 04:09:20 +0000 2010,False,@phoenixsuns played great end great season guys,@phoenixsuns played great up until the end great season guys
other,In-studio with @senjonkyl on KJLL AM 1330 with John C. Scott in Tucson.,Fri Feb 19 22:22:46 +0000 2010,False,studio @senjonkyl kjll john c scott tucson,in studio with @senjonkyl on kjll am with john c scott in tucson
other,Spending the day with @senjonkyl in Tucson.  http://yfrog.com/1ydvgyj,Fri Feb 19 18:29:21 +0000 2010,False,spending day @senjonkyl tucson,spending the day with @senjonkyl in tucson
other,"Coyotes beat Chicago in shootout 5-4. They were down by 2 twice, and still won - fantastic game!",Sun Mar 21 15:03:06 +0000 2010,False,coyotes beat chicago shootout twice still fantastic game,coyotes beat chicago in shootout they were down by twice and still won fantastic game
other,on live with the @MedvedSHOW,Wed Apr 14 19:25:28 +0000 2010,False,live @medvedshow,on live with the @medvedshow
other,@StarNet Aggression escalating in border marauders http://tinyurl.com/2f35z3p,Wed Dec 22 16:07:47 +0000 2010,False,@starnet aggression escalating border marauders,@starnet aggression escalating in border marauders
other,Honored to be escorted by the Prescott/Prescott Valley American Legion Riders!! http://yfrog.com/1s3zoj,Sun May 30 16:16:49 +0000 2010,False,honored escorted prescott prescott valley american legion riders,honored to be escorted by the prescott prescott valley american legion riders
other,If you are in Yuma this morning turn on KBLU AM 560 for my interview on Live and Local with Russ Clark!,Wed Apr 14 14:07:42 +0000 2010,False,yuma morning turn kblu interview live local russ clark,if you are in yuma this morning turn on kblu am for my interview on live and local with russ clark
other,"Senate will vote at 10am on my amendment to fund 6,000 #NationalGuard troops to our SW border to increase #bordersecurity",Thu May 27 13:46:26 +0000 2010,False,senate vote amendment fund nationalguard troops sw border increase bordersecurity,senate will vote at am on my amendment to fund nationalguard troops to our sw border to increase bordersecurity
other,on with @JonJustice at 7:30 - 104.1 The Truth in #Tucson- listen live http://players.jbgmedia.com/KQTH/player.html (flash required),Thu May 20 13:24:54 +0000 2010,False,@jonjustice truth tucson listen live flash required,on with @jonjustice at the truth in tucson listen live flash required
other,Applaud Pres decision to ask Gen Petraeus to serve again in defense of our nation - no one more qualified to achieve success in #Afghanistan,Wed Jun 23 20:07:48 +0000 2010,False,applaud pres decision ask gen petraeus serve defense nation one qualified achieve success afghanistan,applaud pres decision to ask gen petraeus to serve again in defense of our nation no one more qualified to achieve success in afghanistan
other,@ttolmachoff it was great to meet you too!,Wed Feb 17 04:19:34 +0000 2010,False,@ttolmachoff great meet,@ttolmachoff it was great to meet you too
other,#5. $1.2 million to convert an abandoned train station that was closed in 1971 into a museum,Tue Aug 03 18:19:33 +0000 2010,False,million convert abandoned train station closed museum,million to convert an abandoned train station that was closed in into a museum
other,Proud of Mayor Hing & the folks from Superior for calling on Rep Grijalva to stop blocking the Resolution Copper Mine - AZ needs the jobs,Tue Sep 21 22:15:19 +0000 2010,False,proud mayor hing folks superior calling rep grijalva stop blocking resolution copper mine az needs jobs,proud of mayor hing the folks from superior for calling on rep grijalva to stop blocking the resolution copper mine az needs the jobs
other,Headed back to #Davis-Monthan #Air Force Base http://yfrog.com/5stdquj,Tue Jun 01 23:52:35 +0000 2010,False,headed back davis monthan air force base,headed back to davis monthan air force base
other,headed to MA to campaign for @BakerForGov,Fri Oct 01 16:57:00 +0000 2010,False,headed campaign @bakerforgov,headed to ma to campaign for @bakerforgov
other,I trust the leadership of Gen. Petraeus & our military leaders on the ground to determine the disposition of forces.,Thu Dec 16 15:56:28 +0000 2010,False,trust leadership gen petraeus military leaders ground determine disposition forces,i trust the leadership of gen petraeus our military leaders on the ground to determine the disposition of forces
other,I will miss Michael Wilbon's column in the @washingtonpost - but I will continue to enjoy watching him on @PTIShow,Wed Dec 08 14:49:47 +0000 2010,False,miss michael wilbon column @washingtonpost continue enjoy watching @ptishow,i will miss michael wilbon s column in the @washingtonpost but i will continue to enjoy watching him on @ptishow
other,Taping an interview with @JohnKingCNN on the recently announced AF/PAK review - watch @CNN tonight at 7pm.,Thu Dec 16 21:37:24 +0000 2010,False,taping interview @johnkingcnn recently announced af pak review watch @cnn tonight pm,taping an interview with @johnkingcnn on the recently announced af pak review watch @cnn tonight at pm
other,"#1. $300,000 for the Polynesian Voyaging Society in Hawaii",Wed Dec 15 00:55:30 +0000 2010,False,polynesian voyaging society hawaii,for the polynesian voyaging society in hawaii
other,"American Taxpayers were ignored again yesterday when the Senate voted down my amendment, 56-43 to end the Fannie Mae/Freddie Mac slush fund!",Wed May 12 15:32:10 +0000 2010,False,american taxpayers ignored yesterday senate voted amendment end fannie mae freddie mac slush fund,american taxpayers were ignored again yesterday when the senate voted down my amendment to end the fannie mae freddie mac slush fund
other,@NemecPhotos thanks for having me at Boeing today!!,Fri Apr 30 21:25:51 +0000 2010,False,@nemecphotos thanks boeing today,@nemecphotos thanks for having me at boeing today
other,ready when you are @jaketapper,Thu Dec 16 15:19:23 +0000 2010,False,ready @jaketapper,ready when you are @jaketapper
other,Pulling into Sedona for a meeting with local suppoters then off to Flagstaff.  http://yfrog.com/1e58667591j,Tue Feb 16 19:00:46 +0000 2010,False,pulling sedona meeting local suppoters flagstaff,pulling into sedona for a meeting with local suppoters then off to flagstaff
other,Air Force announced today Luke AFB has been selected for the F-35 Lightning II (JSF) read my statement: http://tinyurl.com/2bd4txn,Thu Jul 29 17:22:13 +0000 2010,False,air force announced today luke afb selected f lightning ii jsf read statement,air force announced today luke afb has been selected for the f lightning ii jsf read my statement
other,"Honoring fellow vets who lived, fought & died 4 the safety & future of a great & good nation, God Bless  http://yfrog.com/2c3s5fj",Sun May 30 17:39:18 +0000 2010,False,honoring fellow vets lived fought died safety future great good nation god bless,honoring fellow vets who lived fought died the safety future of a great good nation god bless
other,Campaigned with @Kirk4senate today in Chicago. Great Navy man and a great candidate!  http://yfrog.com/cbcwttj,Sun Oct 17 23:56:49 +0000 2010,False,campaigned @kirk senate today chicago great navy man great candidate,campaigned with @kirk senate today in chicago great navy man and a great candidate
other,Live in-studio on Fox 10 in Phoenix.  http://yfrog.com/9di9jj,Tue Mar 30 14:19:48 +0000 2010,False,live studio fox phoenix,live in studio on fox in phoenix
other,"USA Today: ""Lawmakers Fund Charities with Earmarks"" http://bit.ly/9KoV97 It is disgraceful and should be stopped.",Mon Jun 28 16:23:32 +0000 2010,False,usa today lawmakers fund charities earmarks disgraceful stopped,usa today lawmakers fund charities with earmarks it is disgraceful and should be stopped
other,Watch my interview with @gretawire on @foxnews tonight at 7/10 - discussing #immigration #bordersecurity & my recent trip to #Afghanistan,Wed Jul 14 19:47:16 +0000 2010,False,watch interview @gretawire @foxnews tonight discussing immigration bordersecurity recent trip afghanistan,watch my interview with @gretawire on @foxnews tonight at discussing immigration bordersecurity my recent trip to afghanistan
other,Must Read in the Wash Post by Dr. Henry Kissinger http://www.washingtonpost.com/wp-dyn/content/article/2010/06/23/AR2010062302193_pf.html,Thu Jun 24 13:46:06 +0000 2010,False,must read wash post dr henry kissinger,must read in the wash post by dr henry kissinger
other,http://yfrog.com/nc1bonj,Sat Oct 02 01:10:40 +0000 2010,False, , 
other,Headed to a Senate Armed Services hearing w/ General #Petraeus & Under Sec of Defense Michele Flournoy on the war in #Afghanistan,Tue Jun 15 13:28:41 +0000 2010,False,headed senate armed services hearing w general petraeus sec defense michele flournoy war afghanistan,headed to a senate armed services hearing w general petraeus under sec of defense michele flournoy on the war in afghanistan
other,Tune in to my interview w/ The Terry Gilberg Show on Newstalk 550 KFYI @ 9:30/6:30 - Listen Live &lt;http://www.kfyi.com/,Fri Mar 19 13:24:44 +0000 2010,False,tune interview w terry gilberg show newstalk kfyi @ listen live lt,tune in to my interview w the terry gilberg show on newstalk kfyi @ listen live lt
other,Had a wonderful visit with some kids from Mohave Valley County Junior High. http://twitpic.com/1opmsq,Mon May 17 22:39:05 +0000 2010,False,wonderful visit kids mohave valley county junior high,had a wonderful visit with some kids from mohave valley county junior high
other,just spoke to Curt Schilling - he is doing a great job in MA but we miss him in AZ!!,Tue Jan 19 19:03:24 +0000 2010,False,spoke curt schilling great job miss az,just spoke to curt schilling he is doing a great job in ma but we miss him in az
other,getting ready to leave for the Middle East w/ @JoeLieberman and @Grahamblog - I will keep you posted on our trip along the way,Thu Jul 01 19:06:28 +0000 2010,False,getting ready leave middle east w @joelieberman @grahamblog keep posted trip along way,getting ready to leave for the middle east w @joelieberman and @grahamblog i will keep you posted on our trip along the way
other,Speaking @ the Halifax Forum #HISF this am discussing the many challenges we face both @ home & abroad.  http://yfrog.com/fkxumj,Sun Nov 07 14:45:56 +0000 2010,False,speaking @ halifax forum hisf discussing many challenges face @ home abroad,speaking @ the halifax forum hisf this am discussing the many challenges we face both @ home abroad
other,"John McCain, Twitter genius. http://politi.co/9FoIw7 (via @politico)",Thu Aug 19 23:55:21 +0000 2010,False,john mccain twitter genius via @politico,john mccain twitter genius via @politico
other,Speaking to the Scottsdale Rotary Club - one of the biggest and best Rotaries in the valley.,Mon Aug 16 19:30:29 +0000 2010,False,speaking scottsdale rotary club one biggest best rotaries valley,speaking to the scottsdale rotary club one of the biggest and best rotaries in the valley
other,@dougducey joined me & @GovBrewer on the road today. We are now headed to the Wayne Wilson Children's Charity Rodeo in Cave Creek.,Sat Oct 09 01:18:51 +0000 2010,False,@dougducey joined @govbrewer road today headed wayne wilson children charity rodeo cave creek,@dougducey joined me @govbrewer on the road today we are now headed to the wayne wilson children s charity rodeo in cave creek
other,Live with @ayotte2010 on @foxnews in 2 mins.,Sat Oct 02 01:10:19 +0000 2010,False,live @ayotte @foxnews mins,live with @ayotte on @foxnews in mins
other,Headed in to Cottonwood for my interview with @FoxNewsSunday,Sun Sep 05 12:34:26 +0000 2010,False,headed cottonwood interview @foxnewssunday,headed in to cottonwood for my interview with @foxnewssunday
other,"I just voted for the Johanns Amendment, which I proudly cosponsored. I will continue to fight to repeal & replace Obamacare",Tue Sep 14 15:21:56 +0000 2010,False,voted johanns amendment proudly cosponsored continue fight repeal replace obamacare,i just voted for the johanns amendment which i proudly cosponsored i will continue to fight to repeal replace obamacare
other,"Met Marine Sgt. Tom Sexton, Navy Cross recipient, 1970.",Sun May 02 00:08:29 +0000 2010,False,met marine sgt tom sexton navy cross recipient,met marine sgt tom sexton navy cross recipient
other,Cards @ Atlanta - #GoCards!!,Sun Sep 19 17:04:23 +0000 2010,False,cards @ atlanta gocards,cards @ atlanta gocards
other,@PhoenixSuns win! Amar'e Stoudemire was the star of the game!,Mon May 24 13:44:04 +0000 2010,False,@phoenixsuns win amar e stoudemire star game,@phoenixsuns win amar e stoudemire was the star of the game
other,"D-Backs win, Suns & Coyotes in the playoffs, and ASU #1 (baseball) in the nation - What a great sports town!",Tue Apr 06 14:04:35 +0000 2010,False,backs win suns coyotes playoffs asu baseball nation great sports town,d backs win suns coyotes in the playoffs and asu baseball in the nation what a great sports town
other,Me and Bridget at her graduation last night in Phoenix. I'm so proud of her!! http://yfrog.com/112shyj,Sat May 29 20:17:05 +0000 2010,False,bridget graduation last night phoenix proud,me and bridget at her graduation last night in phoenix i m so proud of her
other,"Navy had a huge game against Notre Dame in NY! Congrats, #GoNavy!",Sat Oct 23 19:24:51 +0000 2010,False,navy huge game notre dame ny congrats gonavy,navy had a huge game against notre dame in ny congrats gonavy
other,Lake Havasu Freedom Riders welcome home 2 wounded warriors from Afghanistan - humbled & honored  http://yfrog.com/9ggghsj,Sat Aug 14 16:20:11 +0000 2010,False,lake havasu freedom riders welcome home wounded warriors afghanistan humbled honored,lake havasu freedom riders welcome home wounded warriors from afghanistan humbled honored
other,Taking a tour of the Schultz fire damage in Flagstaff.,Fri Aug 20 21:51:20 +0000 2010,False,taking tour schultz fire damage flagstaff,taking a tour of the schultz fire damage in flagstaff
other,Driving down to Tucson. On @JonJustice at 9,Mon Aug 23 15:14:29 +0000 2010,False,driving tucson @jonjustice,driving down to tucson on @jonjustice at
other,Giving an update to the West Valley Business luncheon in Litchfield Park today.,Fri Jun 18 19:30:21 +0000 2010,False,giving update west valley business luncheon litchfield park today,giving an update to the west valley business luncheon in litchfield park today
other,"#6. $300,000 for a museum of farming in Urbandale, IA",Thu Dec 16 23:07:05 +0000 2010,False,museum farming urbandale ia,for a museum of farming in urbandale ia
other,I'm encouraged that my colleagues in the Senate agree (85-13) the American tax payer cannot afford a Value Added Tax (VAT)!!,Thu Apr 15 21:41:14 +0000 2010,False,encouraged colleagues senate agree american tax payer cannot afford value added tax vat,i m encouraged that my colleagues in the senate agree the american tax payer cannot afford a value added tax vat
other,Interview with @gretawire from the Russell Rotunda http://yfrog.com/5m246wj,Wed Jul 14 19:43:15 +0000 2010,False,interview @gretawire russell rotunda,interview with @gretawire from the russell rotunda
other,"Out of touch Senate rejected my amendment to send 6,000 National Guard to the SW border - I will continue to fight to secure our borders!!",Thu May 27 14:34:19 +0000 2010,False,touch senate rejected amendment send national guard sw border continue fight secure borders,out of touch senate rejected my amendment to send national guard to the sw border i will continue to fight to secure our borders
other,@MikeOL63 I will be at the Chamber of Commerce and meeting with the Arizona Daily Sun editorial board.,Tue Feb 16 19:23:31 +0000 2010,False,@mikeol chamber commerce meeting arizona daily sun editorial board,@mikeol i will be at the chamber of commerce and meeting with the arizona daily sun editorial board
other,Before we got a plane during the 08 race we flew on JetBlue & I ran into our flight attendant 2day-she took such good care of us!,Tue Oct 19 14:05:39 +0000 2010,False,got plane race flew jetblue ran flight attendant day took good care us,before we got a plane during the race we flew on jetblue i ran into our flight attendant day she took such good care of us
other,"#Dbacks beat San Diego 7-2, that makes 4 wins in the last 5 games! Hooray, but Upton may be hurt...",Tue Aug 31 16:48:11 +0000 2010,False,dbacks beat san diego makes wins last games hooray upton may hurt,dbacks beat san diego that makes wins in the last games hooray but upton may be hurt
other,I’m honored & humbled to have received the Republic of Georgia's highest award - National Hero Award - my remarks http://tinyurl.com/yf8vpz4,Tue Jan 12 12:47:10 +0000 2010,False,honored humbled received republic georgia highest award national hero award remarks,i m honored humbled to have received the republic of georgia s highest award national hero award my remarks
other,Attending a Senate Armed Services briefing on Afghanistan.,Mon Feb 22 20:24:41 +0000 2010,False,attending senate armed services briefing afghanistan,attending a senate armed services briefing on afghanistan
other,Headed to USAA Phoenix campus for an employee town hall meeting.,Mon Aug 09 17:17:41 +0000 2010,False,headed usaa phoenix campus employee town hall meeting,headed to usaa phoenix campus for an employee town hall meeting
other,Thank you for your service @jquest71,Thu Aug 19 03:03:09 +0000 2010,False,thank service @jquest,thank you for your service @jquest
other,In studio with @TimandWillyshow Andrea & Becky Lynn on @KMLEnation  in Phoenix.,Wed Aug 11 14:06:02 +0000 2010,False,studio @timandwillyshow andrea becky lynn @kmlenation phoenix,in studio with @timandwillyshow andrea becky lynn on @kmlenation in phoenix
other,"If you haven't been listening, tune in now to my interview with @MedvedSHOW",Tue Oct 12 19:22:11 +0000 2010,False,listening tune interview @medvedshow,if you haven t been listening tune in now to my interview with @medvedshow
other,"briefings/meetings w/ our brave men/women in Kandahar - it's going 2 b long, hard, &amp; tough but we can &amp; wi http://twitpic.com/22vm6e",Tue Jul 06 08:09:11 +0000 2010,False,briefings meetings w brave men women kandahar going b long hard tough wi,briefings meetings w our brave men women in kandahar it s going b long hard tough but we can wi
other,"Finally, the 9/11 terrorist trial will NOT be held in NYC! Try them in Military commissions at GITMO",Fri Jan 29 14:45:58 +0000 2010,False,finally terrorist trial held nyc try military commissions gitmo,finally the terrorist trial will not be held in nyc try them in military commissions at gitmo
other,Happy Thanksgiving - especially to the men/women serving our country both at home and abroad!,Fri Nov 26 00:02:52 +0000 2010,False,happy thanksgiving especially men women serving country home abroad,happy thanksgiving especially to the men women serving our country both at home and abroad
other,At the Republican Leader's request - I'm ready to sit down to do what's right for the American people and START OVER on health care reform!,Tue Feb 23 19:22:45 +0000 2010,False,republican leader request ready sit right american people start health care reform,at the republican leader s request i m ready to sit down to do what s right for the american people and start over on health care reform
other,#Cards beat the Saints - what a great game!! Max Hall looks like a rising star! Congrats @jayfeely & @Lfitzgerald11,Mon Oct 11 03:03:09 +0000 2010,False,cards beat saints great game max hall looks like rising star congrats @jayfeely @lfitzgerald,cards beat the saints what a great game max hall looks like a rising star congrats @jayfeely @lfitzgerald
other,On KFYI-AM 550 (Phoenix) Live with  Barry Markson (filling in for Barry Young) and Michele Larson.,Tue Mar 30 15:42:59 +0000 2010,False,kfyi phoenix live barry markson filling barry young michele larson,on kfyi am phoenix live with barry markson filling in for barry young and michele larson
other,Now headed to ABC 15 for another in studio interview on #bordersecurity.,Sat May 01 00:53:14 +0000 2010,False,headed abc another studio interview bordersecurity,now headed to abc for another in studio interview on bordersecurity
other,"Payson, AZ now holds the record for my longest town hall meeting - 2:32 mins!",Sat Feb 20 22:20:55 +0000 2010,False,payson az holds record longest town hall meeting mins,payson az now holds the record for my longest town hall meeting mins
other,Spent the whole hour with Jon Justice on 104.1 KQTH (Tucson) - thanks for having me in-studio!  http://yfrog.com/7d11qj,Thu Apr 01 15:06:47 +0000 2010,False,spent whole hour jon justice kqth tucson thanks studio,spent the whole hour with jon justice on kqth tucson thanks for having me in studio
other,on live with @KTAR923 new host Bruce St. James,Mon May 17 16:05:08 +0000 2010,False,live @ktar new host bruce st james,on live with @ktar new host bruce st james
other,At the @Phoenixcoyotes game w/ @CindyhM1 - #GoCoyotes!,Sun Oct 31 02:24:19 +0000 2010,False,@phoenixcoyotes game w @cindyhm gocoyotes,at the @phoenixcoyotes game w @cindyhm gocoyotes
other,Must Read: @AP Deadly Gun Battle Erupts at US-Mexico Border http://tinyurl.com/36rt4o9,Sun Aug 22 21:06:27 +0000 2010,False,must read @ap deadly gun battle erupts us mexico border,must read @ap deadly gun battle erupts at us mexico border
other,Headed home to AZ for @McCainBlogette book party in Phoenix,Thu Sep 16 19:46:43 +0000 2010,False,headed home az @mccainblogette book party phoenix,headed home to az for @mccainblogette book party in phoenix
other,No more predictions on #Cards games...I promise.,Sun Nov 21 22:31:13 +0000 2010,False,predictions cards games promise,no more predictions on cards games i promise
other,@Ryansmithaz it was great to meet you Ryan!! Thanks for your support!! http://yfrog.com/auxcqzj,Mon Feb 15 21:39:12 +0000 2010,False,@ryansmithaz great meet ryan thanks support,@ryansmithaz it was great to meet you ryan thanks for your support
other,"If you are in Phoenix turn on 92.3 KTAR, for my interview with Darrell Ankarlo “Ankarlo Mornings""",Wed Jan 27 17:06:31 +0000 2010,False,phoenix turn ktar interview darrell ankarlo ankarlo mornings,if you are in phoenix turn on ktar for my interview with darrell ankarlo ankarlo mornings
other,US/Mexico border outside of Nogales in the #Tucson sector from the air http://yfrog.com/j6545qpj,Tue Jun 01 23:32:04 +0000 2010,False,us mexico border outside nogales tucson sector air,us mexico border outside of nogales in the tucson sector from the air
other,Interview with KYMA - will air tonight at 5 pm.  http://yfrog.com/jkre5qj,Fri Jun 11 21:34:14 +0000 2010,False,interview kyma air tonight pm,interview with kyma will air tonight at pm
other,#Dbacks win 7 out of 8!,Sat Sep 04 04:44:59 +0000 2010,False,dbacks win,dbacks win out of
other,At SASC hrg Gen #Petraeus stated that no military leaders recommended the inclusion of the July 2011 withdrawal date in Afghan strategy,Tue Jun 29 15:49:27 +0000 2010,False,sasc hrg gen petraeus stated military leaders recommended inclusion july withdrawal date afghan strategy,at sasc hrg gen petraeus stated that no military leaders recommended the inclusion of the july withdrawal date in afghan strategy
other,Good morning! If you are up early in Phoenix turn on ABC 15 at 6:40 for my interview.,Thu Feb 11 13:31:22 +0000 2010,False,good morning early phoenix turn abc interview,good morning if you are up early in phoenix turn on abc at for my interview
other,"@CindyhM1 bought blueberry, cherry,  and chocolate pies at Rock Springs Cafe...",Sat Aug 21 22:04:43 +0000 2010,False,@cindyhm bought blueberry cherry chocolate pies rock springs cafe,@cindyhm bought blueberry cherry and chocolate pies at rock springs cafe
other,"On NOW with Barry Young & Michele Larson, 550 AM KFYI-Phoenix. Listen live: www.kfyi.com",Mon Mar 22 14:35:36 +0000 2010,False,barry young michele larson kfyi phoenix listen live www kfyi com,on now with barry young michele larson am kfyi phoenix listen live www kfyi com
other,#GoSuns! “@PhoenixSuns: We get the 123-118 win in double OT with 38 points from J-Rich including a alley-oop (cont) http://tl.gd/6r8qnv,Sat Nov 06 11:22:27 +0000 2010,False,gosuns @phoenixsuns get win double ot points j rich including alley oop cont,gosuns @phoenixsuns we get the win in double ot with points from j rich including a alley oop cont
other,"House ban on ""for-profit"" earmarks is a step in the right direction - next step must be to ban ALL earmarks http://tinyurl.com/yzq28gc",Thu Mar 11 14:12:36 +0000 2010,False,house ban profit earmarks step right direction next step must ban earmarks,house ban on for profit earmarks is a step in the right direction next step must be to ban all earmarks
other,Let's all support Google's efforts to fight censorship of the internet by the Chinese Government.,Fri Jan 15 15:08:00 +0000 2010,False,let support google efforts fight censorship internet chinese government,let s all support google s efforts to fight censorship of the internet by the chinese government
other,tune in to @gretawire tonight at 10 pm/7pm for my live interview on #bordersecurity and deploying #NationalGuard to the SW border.,Tue May 25 23:21:27 +0000 2010,False,tune @gretawire tonight pm pm live interview bordersecurity deploying nationalguard sw border,tune in to @gretawire tonight at pm pm for my live interview on bordersecurity and deploying nationalguard to the sw border
other,Interview with @JohnKingUSA at 4pm/7pm - too bad John couldn't stick around AZ!,Fri Jul 30 22:08:25 +0000 2010,False,interview @johnkingusa pm pm bad john stick around az,interview with @johnkingusa at pm pm too bad john couldn t stick around az
other,on KQTH 104.1 FM (Tucson) w/ @JonJustice at 10:35 am ET/7:35 am PT - Listen Live: http://tinyurl.com/yhxzrhr (flash player required),Tue Apr 20 14:36:19 +0000 2010,False,kqth fm tucson w @jonjustice et pt listen live flash player required,on kqth fm tucson w @jonjustice at am et am pt listen live flash player required
other,On live with Sean Hannity now!,Thu Jan 28 04:01:54 +0000 2010,False,live sean hannity,on live with sean hannity now
other,Having breakfast w/ Mayor Al Krieger & his coffee club at Bubba's in Yuma.  http://yfrog.com/n77phhj,Wed Oct 13 13:26:49 +0000 2010,False,breakfast w mayor al krieger coffee club bubba yuma,having breakfast w mayor al krieger his coffee club at bubba s in yuma
other,Getting ready to start my town hall meeting in Sierra Vista at VFW Post 9972.  http://yfrog.com/0yte3ij,Wed Mar 31 22:59:50 +0000 2010,False,getting ready start town hall meeting sierra vista vfw post,getting ready to start my town hall meeting in sierra vista at vfw post
other,@SenJonKyl and I announced our 10-point border security plan - read it here: http://tinyurl.com/y6jqukp http://twitpic.com/1gutuy,Mon Apr 19 17:23:21 +0000 2010,False,@senjonkyl announced point border security plan read,@senjonkyl and i announced our point border security plan read it here
other,On CBS' Early Show live in 5 mins - reaction to the President's State of the Union address.,Thu Jan 28 12:04:28 +0000 2010,False,cbs early show live mins reaction president state union address,on cbs early show live in mins reaction to the president s state of the union address
other,I'm not making this up..http://www.foxnews.com/politics/2010/05/14/transcript-holder-hot-seat-arizona-immigration-law/,Fri May 14 21:43:42 +0000 2010,False,making,i m not making this up
other,Just finished taping O'Reilly. Will air tonight at 8.  http://yfrog.com/3vn6qj,Wed May 26 21:53:48 +0000 2010,False,finished taping reilly air tonight,just finished taping o reilly will air tonight at
other,In studio with @kgun9 at 6:40 am in Tucson,Thu Aug 12 13:25:00 +0000 2010,False,studio @kgun tucson,in studio with @kgun at am in tucson
other,Get ready for another top 10 list of wasteful projects from the stimulus...,Tue Aug 03 16:09:58 +0000 2010,False,get ready another top list wasteful projects stimulus,get ready for another top list of wasteful projects from the stimulus
other,on live with my dear friend Fred Thompson - listen live  @ http://fredthompsonshow.com/,Tue Apr 13 17:38:32 +0000 2010,False,live dear friend fred thompson listen live @,on live with my dear friend fred thompson listen live @
other,@KPHO5pmProducer but will be back in Phoenix on Thursday for a town hall meeting @ 10!,Tue Feb 16 18:45:45 +0000 2010,False,@kpho pmproducer back phoenix thursday town hall meeting @,@kpho pmproducer but will be back in phoenix on thursday for a town hall meeting @
other,Diverted 2 Maine b/c of weather - hanging w/ Larry the lobster! & guess who we ran into at the airport? Sen Collins http://yfrog.com/miturcj,Fri Nov 05 20:16:12 +0000 2010,False,diverted maine b c weather hanging w larry lobster guess ran airport sen collins,diverted maine b c of weather hanging w larry the lobster guess who we ran into at the airport sen collins
other,Addressing the Nixon Center/Richard Nixon Foundation National Policy Conference - read my remarks here: http://tinyurl.com/37ncns8,Tue May 18 15:54:10 +0000 2010,False,addressing nixon center richard nixon foundation national policy conference read remarks,addressing the nixon center richard nixon foundation national policy conference read my remarks here
other,"Live in studio with Max, Shannon and @Porkchop995 in Tucson.",Wed Aug 18 15:09:27 +0000 2010,False,live studio max shannon @porkchop tucson,live in studio with max shannon and @porkchop in tucson
other,"Headed to a Senate Armed Services Committee Hearing on U.S. European,
African and Joint Forces Command - with ADM Stavridis & General Ward",Tue Mar 09 13:59:44 +0000 2010,False,headed senate armed services committee hearing u european african joint forces command adm stavridis general ward,headed to a senate armed services committee hearing on u s european african and joint forces command with adm stavridis general ward
other,Cindy and I are happy to have special guests in AZ!! http://yfrog.com/jq19kaj,Fri Mar 26 19:15:03 +0000 2010,False,cindy happy special guests az,cindy and i are happy to have special guests in az
other,Speaking at the Johns Hopkins Intl. Studies school this am about the U.S.-Russian relationship.,Fri Dec 10 13:33:01 +0000 2010,False,speaking johns hopkins intl studies school u russian relationship,speaking at the johns hopkins intl studies school this am about the u s russian relationship
other,Landed in #Arizona - headed to McMillan Group in #Phoenix for a town hall meeting.,Fri Jun 18 16:47:30 +0000 2010,False,landed arizona headed mcmillan group phoenix town hall meeting,landed in arizona headed to mcmillan group in phoenix for a town hall meeting
other,"Check out @Britton4VT new campaign ads  - hilarious, but sadly true. Will be back in VT to campaign with Len on Tuesday",Tue Oct 12 20:19:22 +0000 2010,False,check @britton vt new campaign ads hilarious sadly true back vt campaign len tuesday,check out @britton vt new campaign ads hilarious but sadly true will be back in vt to campaign with len on tuesday
other,if you missed my interview on @meetthepress yesterday watch here: http://www.youtube.com/watch?v=zjZSaupffC4,Mon Mar 01 18:28:25 +0000 2010,False,missed interview @meetthepress yesterday watch,if you missed my interview on @meetthepress yesterday watch here
other,on @foxandfriends at 8:10 to discuss the border security plan @senjonkyl and I announced yesterday.,Tue Apr 20 12:06:22 +0000 2010,False,@foxandfriends discuss border security plan @senjonkyl announced yesterday,on @foxandfriends at to discuss the border security plan @senjonkyl and i announced yesterday
other,"Visited a school in Nawa, walked the bazaar, & met w/ the District Governor http://twitpic.com/363f2e",Fri Nov 12 09:25:22 +0000 2010,False,visited school nawa walked bazaar met w district governor,visited a school in nawa walked the bazaar met w the district governor
other,Met with the brave men & women in the VMA-311 Tomcats - same squadron my hero Ted Williams was a member  http://yfrog.com/2ezaoj,Wed Feb 17 21:45:19 +0000 2010,False,met brave men women vma tomcats squadron hero ted williams member,met with the brave men women in the vma tomcats same squadron my hero ted williams was a member
