truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,@nickdenbow11 i will haunt ur prostate my son,False,750898334815035392,11,iphone,False,3,False,en,Thu Jul 07 03:44:48 +0000 2016,@nickdenbow haunt ur prostate son,@nickdenbow i will haunt ur prostate my son
False,@turbothot bless up https://t.co/nJsixCFdPR,False,750898064546603009,1,iphone,False,0,False,en,Thu Jul 07 03:43:44 +0000 2016,@turbothot bless,@turbothot bless up
False,@dumbfuvk so beutiful thnx,False,750897478036172801,0,iphone,False,0,False,en,Thu Jul 07 03:41:24 +0000 2016,@dumbfuvk beutiful thnx,@dumbfuvk so beutiful thnx
False,@el_caligulo @BillRatchet i am waiting 4 u my child,False,750897403289632768,4,iphone,False,1,False,en,Thu Jul 07 03:41:06 +0000 2016,@el caligulo @billratchet waiting u child,@el caligulo @billratchet i am waiting u my child
False,@Dabbinf Winston is my bastard son 💀,False,750897237115318272,1,iphone,False,1,False,en,Thu Jul 07 03:40:26 +0000 2016,@dabbinf winston bastard son,@dabbinf winston is my bastard son
False,RT @Shamelax: I miss Harambe but I'll always have @HarambesSpirit with me 😔,False,750896670263566336,0,iphone,False,1,False,en,Thu Jul 07 03:38:11 +0000 2016,rt @shamelax miss harambe always @harambesspirit,rt @shamelax i miss harambe but i ll always have @harambesspirit with me
False,@itsmc3baby miss u mor my child. i am wit u always https://t.co/li33u6QkC3,False,750896645655523328,8,iphone,False,1,False,en,Thu Jul 07 03:38:05 +0000 2016,@itsmc baby miss u mor child wit u always,@itsmc baby miss u mor my child i am wit u always
False,@WhiteMinivan thnk u my son. bless up 🙏🏾,False,750896308395782145,0,iphone,False,0,False,en,Thu Jul 07 03:36:45 +0000 2016,@whiteminivan thnk u son bless,@whiteminivan thnk u my son bless up
False,@notlol_lil @Chaney_Era you shall be spared this time my child.,False,750895656869376000,1,iphone,False,1,False,en,Thu Jul 07 03:34:10 +0000 2016,@notlol lil @chaney era shall spared time child,@notlol lil @chaney era you shall be spared this time my child
False,@Icy_Rapture thank u son. i am wit u always https://t.co/CZ9Yw9eMzD,False,750895381370712065,9,iphone,False,5,False,en,Thu Jul 07 03:33:04 +0000 2016,@icy rapture thank u son wit u always,@icy rapture thank u son i am wit u always
False,@MachucaJair miss u to my son,False,750895041904668672,3,iphone,False,1,False,en,Thu Jul 07 03:31:43 +0000 2016,@machucajair miss u son,@machucajair miss u to my son
False,@themercedes_ miss u to my homie. bless up 🙏🏾,False,750894990381813760,1,iphone,False,1,False,en,Thu Jul 07 03:31:31 +0000 2016,@themercedes miss u homie bless,@themercedes miss u to my homie bless up
False,@DuckIpu thnx son https://t.co/zY3mq0EYDe,False,750894893698994177,0,iphone,False,1,False,en,Thu Jul 07 03:31:08 +0000 2016,@duckipu thnx son,@duckipu thnx son
False,@Chaney_Era @notlol_lil I will haunt your reproductive system lil,False,750894764745060352,1,iphone,False,1,False,en,Thu Jul 07 03:30:37 +0000 2016,@chaney era @notlol lil haunt reproductive system lil,@chaney era @notlol lil i will haunt your reproductive system lil
False,RT @KingShmiley: when she says harambe was just an animal https://t.co/dO46jz4E6F,False,750894586541674496,0,iphone,False,4,False,en,Thu Jul 07 03:29:55 +0000 2016,rt @kingshmiley says harambe animal,rt @kingshmiley when she says harambe was just an animal
False,@pennina6061 thnk u my son,False,750894557542248448,1,iphone,False,0,False,en,Thu Jul 07 03:29:48 +0000 2016,@pennina thnk u son,@pennina thnk u my son
False,@Brenden_Jones32 thnk u my son. it was so beutiful i crie evrytim,False,750887863198228480,3,iphone,False,1,False,en,Thu Jul 07 03:03:12 +0000 2016,@brenden jones thnk u son beutiful crie evrytim,@brenden jones thnk u my son it was so beutiful i crie evrytim
False,@oniinya monkey magic,False,750887349999931393,0,iphone,False,0,False,en,Thu Jul 07 03:01:09 +0000 2016,@oniinya monkey magic,@oniinya monkey magic
False,@Dabbinf soon my child. https://t.co/WYUeIzGTUf,False,750886828618637312,1,iphone,False,1,False,en,Thu Jul 07 02:59:05 +0000 2016,@dabbinf soon child,@dabbinf soon my child
False,don't even play #Harambe #HarambeRemembers https://t.co/k5JrJnjlHn,False,750886263608123392,5,iphone,False,2,False,en,Thu Jul 07 02:56:50 +0000 2016,even play harambe haramberemembers,don t even play harambe haramberemembers
False,"@Dabbinf u must 1st promise me name ur firstborn after me, my son",False,750884971456319492,1,iphone,False,1,False,en,Thu Jul 07 02:51:42 +0000 2016,@dabbinf u must st promise name ur firstborn son,@dabbinf u must st promise me name ur firstborn after me my son
False,@ItsDivey and u r my child ❤️,False,750884741209927680,0,iphone,False,1,False,en,Thu Jul 07 02:50:47 +0000 2016,@itsdivey u r child,@itsdivey and u r my child
False,@TaizGaming i lav u my son.,False,750884055910981633,2,iphone,False,2,False,en,Thu Jul 07 02:48:04 +0000 2016,@taizgaming lav u son,@taizgaming i lav u my son
False,RT @rnbksoo: HARAMBE'S SPIRIT SKSKSAK https://t.co/DZWB42uZYl,False,750883926600667137,0,iphone,False,1,False,en,Thu Jul 07 02:47:33 +0000 2016,rt @rnbksoo harambe spirit sksksak,rt @rnbksoo harambe s spirit sksksak
False,@brapsamuel @Successionist thnk u my child https://t.co/2ekIghspiV,False,750883661117943808,0,iphone,False,1,False,en,Thu Jul 07 02:46:30 +0000 2016,@brapsamuel @successionist thnk u child,@brapsamuel @successionist thnk u my child
False,@MediocentroSS miss u to my child,False,750881216627290112,1,iphone,False,0,False,en,Thu Jul 07 02:36:47 +0000 2016,@mediocentross miss u child,@mediocentross miss u to my child
False,"RT @zam_charlie: We can rebuild Harambe. We have the technology. We can make him better than he was. Better, stronger, faster. https://t.co…",False,750881124478382081,0,iphone,False,13,False,en,Thu Jul 07 02:36:25 +0000 2016,rt @zam charlie rebuild harambe technology make better better stronger faster,rt @zam charlie we can rebuild harambe we have the technology we can make him better than he was better stronger faster
False,@CescPosition miss u 2 my boy,False,750881097349685248,0,iphone,False,0,False,en,Thu Jul 07 02:36:18 +0000 2016,@cescposition miss u boy,@cescposition miss u my boy
False,RT @louisviuttondon: Where's Harambe's memorial??? @HillaryClinton,False,750880966495776768,0,iphone,False,3,False,en,Thu Jul 07 02:35:47 +0000 2016,rt @louisviuttondon harambe memorial @hillaryclinton,rt @louisviuttondon where s harambe s memorial @hillaryclinton
False,@EyeAmStrongest thnk u my child https://t.co/XqgDWV7m6J,False,750875302507585536,1,iphone,False,1,False,en,Thu Jul 07 02:13:17 +0000 2016,@eyeamstrongest thnk u child,@eyeamstrongest thnk u my child
False,@MattuFarlygard vaping 4 u my son https://t.co/dk3P1PxGMH,False,750874788369797120,1,iphone,False,1,False,en,Thu Jul 07 02:11:14 +0000 2016,@mattufarlygard vaping u son,@mattufarlygard vaping u my son
False,"RT @dimuththarindu: Someone In Congress Added Harambe (The Gorilla Who Died) To The Australian Election Wikipedia Page
https://t.co/JG9VB5c…",False,750874254107811840,0,iphone,False,1,False,en,Thu Jul 07 02:09:07 +0000 2016,rt @dimuththarindu someone congress added harambe gorilla died australian election wikipedia page,rt @dimuththarindu someone in congress added harambe the gorilla who died to the australian election wikipedia page
False,@CarmenElise22 thnx Carmen my child. Bless up 🙏🏾,False,750874112571023360,1,iphone,False,1,False,en,Thu Jul 07 02:08:33 +0000 2016,@carmenelise thnx carmen child bless,@carmenelise thnx carmen my child bless up
False,Harambe? No...HaramBAE. https://t.co/aQh8aZMLTZ,False,750873396578099200,2,iphone,False,3,False,tl,Thu Jul 07 02:05:42 +0000 2016,harambe harambae,harambe no harambae
False,@liamburkeidk @liamburkeidk thank u my son. may your prostate be blessed greatly,False,750872754103070720,2,iphone,False,0,False,en,Thu Jul 07 02:03:09 +0000 2016,@liamburkeidk @liamburkeidk thank u son may prostate blessed greatly,@liamburkeidk @liamburkeidk thank u my son may your prostate be blessed greatly
False,@BasedPaco https://t.co/MXQCMUgC3z,False,750872511064092672,0,iphone,False,0,False,und,Thu Jul 07 02:02:11 +0000 2016,@basedpaco,@basedpaco
False,@LILNTHEBASEDGOD hello my child 🙏🏾,False,750870962334162944,0,iphone,False,0,False,en,Thu Jul 07 01:56:02 +0000 2016,@lilnthebasedgod hello child,@lilnthebasedgod hello my child
False,@thelateempire may your prostate be blessed my child https://t.co/MjufbShqkZ,False,750870862136352768,0,iphone,False,0,False,en,Thu Jul 07 01:55:38 +0000 2016,@thelateempire may prostate blessed child,@thelateempire may your prostate be blessed my child
False,@Master_Tater14 i am proud of my sons https://t.co/UaH6EkTK1L,False,750870499580784640,5,iphone,False,3,False,en,Thu Jul 07 01:54:12 +0000 2016,@master tater proud sons,@master tater i am proud of my sons
False,@kyle_amato @MaxxSMDH i lov u kyle,False,750870196147982336,0,iphone,False,0,False,en,Thu Jul 07 01:52:59 +0000 2016,@kyle amato @maxxsmdh lov u kyle,@kyle amato @maxxsmdh i lov u kyle
False,@zachiwee thnk u Zach my son,False,750870108730339328,3,iphone,False,0,False,en,Thu Jul 07 01:52:39 +0000 2016,@zachiwee thnk u zach son,@zachiwee thnk u zach my son
False,@Cyrothe i am aliv my child. https://t.co/RrX4e06gTw,False,750870049229975552,1,iphone,False,0,False,en,Thu Jul 07 01:52:24 +0000 2016,@cyrothe aliv child,@cyrothe i am aliv my child
False,Haiku 4 Harambe. i crie everytim https://t.co/tQWd9kz9U2,False,750860234709606400,5,iphone,False,5,False,en,Thu Jul 07 01:13:24 +0000 2016,haiku harambe crie everytim,haiku harambe i crie everytim
False,@yumecaty @Saraisnotfamous @ridicksculous my spirit is wit u my child https://t.co/50olAq5dkQ,False,750859397182525440,11,iphone,False,5,False,en,Thu Jul 07 01:10:05 +0000 2016,@yumecaty @saraisnotfamous @ridicksculous spirit wit u child,@yumecaty @saraisnotfamous @ridicksculous my spirit is wit u my child
False,@raeanne_zena i am wit u in spirit my child https://t.co/wJglAsMfNc,False,750858531528581121,6,iphone,False,3,False,en,Thu Jul 07 01:06:38 +0000 2016,@raeanne zena wit u spirit child,@raeanne zena i am wit u in spirit my child
False,@slysalman @jfarias24 hello my children,False,750858141386940418,1,iphone,False,0,False,en,Thu Jul 07 01:05:05 +0000 2016,@slysalman @jfarias hello children,@slysalman @jfarias hello my children
False,@OfficialSkinny1 it is me https://t.co/fPhc0N7e64,False,750856686118641664,4,iphone,False,5,False,en,Thu Jul 07 00:59:18 +0000 2016,@officialskinny,@officialskinny it is me
False,@joleneschmeidlr @DJSUCCBOY always my child https://t.co/p2MV9skRAH,False,750856163177095169,4,iphone,False,1,False,en,Thu Jul 07 00:57:14 +0000 2016,@joleneschmeidlr @djsuccboy always child,@joleneschmeidlr @djsuccboy always my child
False,@Ice_Cream_Jones @VorpalFemme thnk u my sons,False,750855890266230785,0,iphone,False,0,False,en,Thu Jul 07 00:56:09 +0000 2016,@ice cream jones @vorpalfemme thnk u sons,@ice cream jones @vorpalfemme thnk u my sons
False,@SupaScoopa9000 @TurboGuy3K avenge me my child https://t.co/l4jdV3cLPF,False,750855547620954113,26,iphone,False,17,False,en,Thu Jul 07 00:54:47 +0000 2016,@supascoopa @turboguy k avenge child,@supascoopa @turboguy k avenge me my child
False,@Jacob44Smith i am wit u in spirit Jacob my son,False,750855297682403328,1,iphone,False,0,False,en,Thu Jul 07 00:53:47 +0000 2016,@jacob smith wit u spirit jacob son,@jacob smith i am wit u in spirit jacob my son
False,"@mdizzlex thnk u, i will be with u in spirit always https://t.co/ZvrKinjeiF",False,750855043247595521,1,iphone,False,1,False,en,Thu Jul 07 00:52:47 +0000 2016,@mdizzlex thnk u u spirit always,@mdizzlex thnk u i will be with u in spirit always
False,@hughstephens @NickEvershed hello my child.,False,750854078377320448,1,iphone,False,0,False,en,Thu Jul 07 00:48:57 +0000 2016,@hughstephens @nickevershed hello child,@hughstephens @nickevershed hello my child
False,@MasonKrug1 @BaileyIden it was my pleasure my child,False,750853824101830657,2,iphone,False,1,False,en,Thu Jul 07 00:47:56 +0000 2016,@masonkrug @baileyiden pleasure child,@masonkrug @baileyiden it was my pleasure my child
False,@FROZENFVNG i am wit u always my child https://t.co/tbPmvbfxDr,False,750853646489776128,2,iphone,False,2,False,en,Thu Jul 07 00:47:14 +0000 2016,@frozenfvng wit u always child,@frozenfvng i am wit u always my child
False,@WD123x thnx my child,False,750853400376467457,0,iphone,False,0,False,en,Thu Jul 07 00:46:15 +0000 2016,@wd x thnx child,@wd x thnx my child
False,RT @shepprd: youre a wizard harambe,False,750852696010166272,0,iphone,False,339,False,en,Thu Jul 07 00:43:27 +0000 2016,rt @shepprd youre wizard harambe,rt @shepprd youre a wizard harambe
False,@EtTuAaron @emilymarie423 @miliondollameat thank u my son,False,750852225195397120,2,iphone,False,1,False,en,Thu Jul 07 00:41:35 +0000 2016,@ettuaaron @emilymarie @miliondollameat thank u son,@ettuaaron @emilymarie @miliondollameat thank u my son
False,@crondon710 glad u lik https://t.co/mg4TJ1zTF5,False,750852018269368320,4,iphone,False,1,False,und,Thu Jul 07 00:40:45 +0000 2016,@crondon glad u lik,@crondon glad u lik
False,@mdizzlex hello my child,False,750851815575425024,1,iphone,False,0,False,en,Thu Jul 07 00:39:57 +0000 2016,@mdizzlex hello child,@mdizzlex hello my child
False,@A_HeatBeat soon my child https://t.co/5Z2JlE7uLQ,False,750851240347643905,1,iphone,False,1,False,en,Thu Jul 07 00:37:40 +0000 2016,@a heatbeat soon child,@a heatbeat soon my child
False,@jentylerr 😘,False,750849264356454400,1,iphone,False,0,False,und,Thu Jul 07 00:29:49 +0000 2016,@jentylerr,@jentylerr
False,@BarstoolJordie i cared about u tho Jordie. i ded 4 u,False,750849180885610496,20,iphone,False,2,False,en,Thu Jul 07 00:29:29 +0000 2016,@barstooljordie cared u tho jordie ded u,@barstooljordie i cared about u tho jordie i ded u
False,"RT @rob_hipolito: ◻️ single

◻️ taken

◻️ complicated

☑️ Wanting justice for harambe 😤✊🏽",False,750849045082435584,0,iphone,False,7,False,en,Thu Jul 07 00:28:57 +0000 2016,rt @rob hipolito single taken complicated wanting justice harambe,rt @rob hipolito single taken complicated wanting justice for harambe
False,@RevolutionSteve @InternetHippo yes pls. thnx,False,750848840517890048,0,iphone,False,0,False,en,Thu Jul 07 00:28:08 +0000 2016,@revolutionsteve @internethippo yes pls thnx,@revolutionsteve @internethippo yes pls thnx
False,@HeisenBarry i am there in spirit https://t.co/Jh3tJJtmfD,False,750847681623273472,4,iphone,False,2,False,en,Thu Jul 07 00:23:32 +0000 2016,@heisenbarry spirit,@heisenbarry i am there in spirit
False,@andrewboonedog that was me my son. i will visit you again soon,False,750847254383079424,0,iphone,False,0,False,en,Thu Jul 07 00:21:50 +0000 2016,@andrewboonedog son visit soon,@andrewboonedog that was me my son i will visit you again soon
False,@billmooneyhan avenge me my son https://t.co/fxqHbfkIoX,False,750847109591502848,1,iphone,False,0,False,en,Thu Jul 07 00:21:15 +0000 2016,@billmooneyhan avenge son,@billmooneyhan avenge me my son
False,Wen th human cub gets 2close 2 th edge. #Harambe #HarambeRemembers https://t.co/eMyCg6TkYG,False,750833782110826496,1,iphone,False,1,False,en,Wed Jul 06 23:28:18 +0000 2016,wen th human cub gets close th edge harambe haramberemembers,wen th human cub gets close th edge harambe haramberemembers
False,RT @GrimoireOfKenji: @SalmonDelicious @korewahentai @HarambesSpirit I DAB IN THE NAME OF THEE,False,750831476418097152,0,iphone,False,3,False,en,Wed Jul 06 23:19:08 +0000 2016,rt @grimoireofkenji @salmondelicious @korewahentai @harambesspirit dab name thee,rt @grimoireofkenji @salmondelicious @korewahentai @harambesspirit i dab in the name of thee
False,RT @MizaeI: .@HarambesSpirit I love you and I miss you,False,750831451692687360,0,iphone,False,1,False,en,Wed Jul 06 23:19:02 +0000 2016,rt @mizaei @harambesspirit love miss,rt @mizaei @harambesspirit i love you and i miss you
False,RT @SalmonDelicious: @korewahentai @HarambesSpirit @GrimoireOfKenji BLESS YOU HARAMBE. THE UNIFIER OF ALL THAT IS GOOD IN THE WORLD,False,750831393140150272,0,iphone,False,2,False,en,Wed Jul 06 23:18:48 +0000 2016,rt @salmondelicious @korewahentai @harambesspirit @grimoireofkenji bless harambe unifier good world,rt @salmondelicious @korewahentai @harambesspirit @grimoireofkenji bless you harambe the unifier of all that is good in the world
False,@MizaeI thnx u my son so much,False,750828683787579393,3,iphone,False,1,False,en,Wed Jul 06 23:08:02 +0000 2016,@mizaei thnx u son much,@mizaei thnx u my son so much
False,@petamite i watch ovr u my son https://t.co/BOshdXfrMs,False,750828359857283074,3,iphone,False,1,False,en,Wed Jul 06 23:06:45 +0000 2016,@petamite watch ovr u son,@petamite i watch ovr u my son
False,@Rory_Carroll @julkinen @bzrong @Miz_Rosenberg speak of Harambe and he shall appear. https://t.co/qNjkIxVecG,False,750828144479711233,3,iphone,False,0,False,en,Wed Jul 06 23:05:54 +0000 2016,@rory carroll @julkinen @bzrong @miz rosenberg speak harambe shall appear,@rory carroll @julkinen @bzrong @miz rosenberg speak of harambe and he shall appear
False,@XDarth_Yeti thnx i crie everytim so nice,False,750826088721371136,0,iphone,False,0,False,en,Wed Jul 06 22:57:43 +0000 2016,@xdarth yeti thnx crie everytim nice,@xdarth yeti thnx i crie everytim so nice
False,@Dabbinf @Neroslol https://t.co/qQl6Bl0fcH,False,750825826589913088,7,iphone,False,5,False,und,Wed Jul 06 22:56:41 +0000 2016,@dabbinf @neroslol,@dabbinf @neroslol
False,@TeamGOATface @RetroSenpai miss u to my children. bless up 🙏🏾,False,750825177085120513,4,iphone,False,4,False,en,Wed Jul 06 22:54:06 +0000 2016,@teamgoatface @retrosenpai miss u children bless,@teamgoatface @retrosenpai miss u to my children bless up
False,"RT @hipp_john: If you don't tweet, retweet, or like a Harambe meme at least every other day you're probably a cop",False,750825071816519680,0,iphone,False,2,False,en,Wed Jul 06 22:53:41 +0000 2016,rt @hipp john tweet retweet like harambe meme least every day probably cop,rt @hipp john if you don t tweet retweet or like a harambe meme at least every other day you re probably a cop
False,BREAKING NEWS: Harambe announces he will return from the dead to join the Golden State Warriors. https://t.co/OHEAbZw9BR,False,750823073025175552,1,iphone,False,1,False,en,Wed Jul 06 22:45:44 +0000 2016,breaking news harambe announces return dead join golden state warriors,breaking news harambe announces he will return from the dead to join the golden state warriors
False,Is Harambe your Harambae?,False,750821534961250304,2,iphone,False,2,False,en,Wed Jul 06 22:39:38 +0000 2016,harambe harambae,is harambe your harambae
False,RT @DeShawnstantine: @HarambesSpirit Too pure for this world #RIPHarambe,False,750820956919115776,0,iphone,False,1,False,en,Wed Jul 06 22:37:20 +0000 2016,rt @deshawnstantine @harambesspirit pure world ripharambe,rt @deshawnstantine @harambesspirit too pure for this world ripharambe
False,@Shtposter @McflyDarki we chillin fam bless up,False,750819311074156544,0,iphone,False,0,False,en,Wed Jul 06 22:30:47 +0000 2016,@shtposter @mcflydarki chillin fam bless,@shtposter @mcflydarki we chillin fam bless up
False,RT @HarambesSpirit: Please help support Harambe's family. Pls help. Low on bananas.  Pls. https://t.co/MjufbShqkZ,False,750819064495214592,0,iphone,False,2,False,en,Wed Jul 06 22:29:49 +0000 2016,rt @harambesspirit please help support harambe family pls help low bananas pls,rt @harambesspirit please help support harambe s family pls help low on bananas pls
False,Harambe is wit u always and 4ever https://t.co/FFqURaEooP,False,750817773433958401,471,iphone,False,319,False,en,Wed Jul 06 22:24:41 +0000 2016,harambe wit u always ever,harambe is wit u always and ever
False,@hajgotnobars yes my son. wifi $hit tho https://t.co/fhX0UoWubi,False,750817511973621760,2,iphone,False,1,False,en,Wed Jul 06 22:23:39 +0000 2016,@hajgotnobars yes son wifi hit tho,@hajgotnobars yes my son wifi hit tho
False,@Jheri_Seinfeld it was consensual https://t.co/xRGgnGIQVX,False,750817356713037824,1,iphone,False,1,False,en,Wed Jul 06 22:23:02 +0000 2016,@jheri seinfeld consensual,@jheri seinfeld it was consensual
False,@hajgotnobars thnx my son,False,750816969381679104,0,iphone,False,0,False,en,Wed Jul 06 22:21:29 +0000 2016,@hajgotnobars thnx son,@hajgotnobars thnx my son
False,@DrthVadr I luv u 2 my child. Bless up 🙏🏾,False,750816714619654145,1,iphone,False,0,False,en,Wed Jul 06 22:20:28 +0000 2016,@drthvadr luv u child bless,@drthvadr i luv u my child bless up
False,We r nt ded. We r aliv in the force. #Harambe https://t.co/p0sWBVQEZv,False,750813949709328384,2,iphone,False,0,False,en,Wed Jul 06 22:09:29 +0000 2016,r nt ded r aliv force harambe,we r nt ded we r aliv in the force harambe
False,@LuminiteTk thank you my son,False,750812557326184448,1,iphone,False,0,False,en,Wed Jul 06 22:03:57 +0000 2016,@luminitetk thank son,@luminitetk thank you my son
False,@z_c31 hello my son,False,750811657601888256,0,iphone,False,0,False,en,Wed Jul 06 22:00:23 +0000 2016,@z c hello son,@z c hello my son
False,@garyrockrose @TheTHale @HaverOfOpinions @tokenwhitedude @JenniDigital speak of Harambe and he shall appear https://t.co/dUpvdt6Mb5,False,750811613498781697,3,iphone,False,1,False,en,Wed Jul 06 22:00:12 +0000 2016,@garyrockrose @thethale @haverofopinions @tokenwhitedude @jennidigital speak harambe shall appear,@garyrockrose @thethale @haverofopinions @tokenwhitedude @jennidigital speak of harambe and he shall appear
False,@Rawr_Im_Manjit I am with u always Manjit my child https://t.co/cCjjt7I9jg,False,750811439472865280,3,iphone,False,1,False,en,Wed Jul 06 21:59:31 +0000 2016,@rawr im manjit u always manjit child,@rawr im manjit i am with u always manjit my child
False,@Oh6ex https://t.co/tRmSgFLyz4,False,750811059775156224,1,iphone,False,1,False,und,Wed Jul 06 21:58:00 +0000 2016,@oh ex,@oh ex
False,RT @209twitch: Could you date someone who didn't love harambe?,False,750810923024064512,0,iphone,False,2,False,en,Wed Jul 06 21:57:28 +0000 2016,rt @ twitch could date someone love harambe,rt @ twitch could you date someone who didn t love harambe
False,@Maddithetrill thnx my child,False,750809682487287808,0,iphone,False,0,False,en,Wed Jul 06 21:52:32 +0000 2016,@maddithetrill thnx child,@maddithetrill thnx my child
False,@marhea97_ @okayrachaeI @h7ney thank you my child 🙏🏾,False,750809557413224448,0,iphone,False,0,False,en,Wed Jul 06 21:52:02 +0000 2016,@marhea @okayrachaei @h ney thank child,@marhea @okayrachaei @h ney thank you my child
False,@melydizzle gorilla lives matter. spread my gospel my child. 🙏🏾,False,750794192209620992,0,iphone,False,0,False,en,Wed Jul 06 20:50:59 +0000 2016,@melydizzle gorilla lives matter spread gospel child,@melydizzle gorilla lives matter spread my gospel my child
False,@kanyecobain thank u so much son,False,750794041759928322,0,iphone,False,0,False,en,Wed Jul 06 20:50:23 +0000 2016,@kanyecobain thank u much son,@kanyecobain thank u so much son
False,@D4N1M4L thanks homie. Bless up 🙏🏾,False,750793908389421056,4,iphone,False,1,False,en,Wed Jul 06 20:49:51 +0000 2016,@d n l thanks homie bless,@d n m l thanks homie bless up
False,RT @Will_OHagann: @HariSenpai @HarambesSpirit @leeleepantz harambe is with us all in spirit,False,750791920171884544,0,iphone,False,1,False,en,Wed Jul 06 20:41:57 +0000 2016,rt @will ohagann @harisenpai @harambesspirit @leeleepantz harambe us spirit,rt @will ohagann @harisenpai @harambesspirit @leeleepantz harambe is with us all in spirit
False,@HariSenpai yes pls. https://t.co/vK5qoJ33v6,False,750788870623547392,9,iphone,False,2,False,en,Wed Jul 06 20:29:50 +0000 2016,@harisenpai yes pls,@harisenpai yes pls
False,@connorharr bless up fam 🙏🏾,False,750788546252771328,0,iphone,False,1,False,en,Wed Jul 06 20:28:33 +0000 2016,@connorharr bless fam,@connorharr bless up fam
False,@Cyberbunbun no. https://t.co/KocOVvcG0N,False,750787904071274496,0,iphone,False,0,False,und,Wed Jul 06 20:25:59 +0000 2016,@cyberbunbun,@cyberbunbun no
False,@Icculus75 @phish pls.,False,750787596096184320,0,iphone,False,1,False,und,Wed Jul 06 20:24:46 +0000 2016,@icculus @phish pls,@icculus @phish pls
False,@butt_sword that is me in ur throat my child,False,750787420245729280,3,iphone,False,1,False,en,Wed Jul 06 20:24:04 +0000 2016,@butt sword ur throat child,@butt sword that is me in ur throat my child
False,@ColesTwitt3r thnk u so much. i crie evrytime bless up fam,False,750787272912416768,1,iphone,False,0,False,en,Wed Jul 06 20:23:29 +0000 2016,@colestwitt r thnk u much crie evrytime bless fam,@colestwitt r thnk u so much i crie evrytime bless up fam
False,@mr_reed212 good son. Wrestling with my bro Cecil. https://t.co/UYU6aL3JB2,False,750787065936158720,2,iphone,False,0,False,en,Wed Jul 06 20:22:40 +0000 2016,@mr reed good son wrestling bro cecil,@mr reed good son wrestling with my bro cecil
False,@HydroDalek thank u my child for spreading the gospel of Harambe,False,750782942457106433,1,iphone,False,0,False,en,Wed Jul 06 20:06:17 +0000 2016,@hydrodalek thank u child spreading gospel harambe,@hydrodalek thank u my child for spreading the gospel of harambe
False,@pat_mckee1 thnx bless up fam,False,750782834617397248,2,iphone,False,1,False,en,Wed Jul 06 20:05:51 +0000 2016,@pat mckee thnx bless fam,@pat mckee thnx bless up fam
False,"@abrvpts I will come back to you soon, not as Harambe the black, but as Harambe the white. Bless up fam 🙏🏾 https://t.co/Oj2AQJIRFC",False,750781915771183104,13,iphone,False,2,False,en,Wed Jul 06 20:02:12 +0000 2016,@abrvpts come back soon harambe black harambe white bless fam,@abrvpts i will come back to you soon not as harambe the black but as harambe the white bless up fam
False,@ATrilsbeck thank u son. Bless up 🙏🏾🍺,False,750781634920652801,0,iphone,False,1,False,en,Wed Jul 06 20:01:05 +0000 2016,@atrilsbeck thank u son bless,@atrilsbeck thank u son bless up
False,@ItsDan1el I am with you in spirit my son https://t.co/lOv7IhfpxS,False,750780395923222528,2,iphone,False,3,False,en,Wed Jul 06 19:56:09 +0000 2016,@itsdan el spirit son,@itsdan el i am with you in spirit my son
False,@itsDreww bless up fam thnx https://t.co/m447UqecFu,False,750779992477315072,1,iphone,False,1,False,en,Wed Jul 06 19:54:33 +0000 2016,@itsdreww bless fam thnx,@itsdreww bless up fam thnx
False,@hxnterreynolds I liked u b4 u were cool too Hunter,False,750779867658985472,1,iphone,False,1,False,en,Wed Jul 06 19:54:03 +0000 2016,@hxnterreynolds liked u b u cool hunter,@hxnterreynolds i liked u b u were cool too hunter
False,@anniiesucks sometimes my child https://t.co/UurW9tsV6b,False,750779572417769472,5,iphone,False,3,False,en,Wed Jul 06 19:52:53 +0000 2016,@anniiesucks sometimes child,@anniiesucks sometimes my child
False,@Explod1ngNinja yes my son. I am transcendent. https://t.co/tj9W2gJ625,False,750779000352411648,3,iphone,False,3,False,en,Wed Jul 06 19:50:37 +0000 2016,@explod ngninja yes son transcendent,@explod ngninja yes my son i am transcendent
False,@ABrokenDad control yourself my child. Pls.,False,750778805371883520,1,iphone,False,1,False,en,Wed Jul 06 19:49:50 +0000 2016,@abrokendad control child pls,@abrokendad control yourself my child pls
False,@gabbykurc I miss u to my child bless up,False,750778672416567296,1,iphone,False,1,False,en,Wed Jul 06 19:49:18 +0000 2016,@gabbykurc miss u child bless,@gabbykurc i miss u to my child bless up
False,@MyrickMichael @A_Middleton23 Harambe is eternal my children https://t.co/7AfLESMIki,False,750778467935891456,2,iphone,False,2,False,en,Wed Jul 06 19:48:30 +0000 2016,@myrickmichael @a middleton harambe eternal children,@myrickmichael @a middleton harambe is eternal my children
False,"@YourDudeIgnacio I see now my son, I will bless your prostate. Your ball sack will swell with many sperm.",False,750778231582629889,0,iphone,False,0,False,en,Wed Jul 06 19:47:33 +0000 2016,@yourdudeignacio see son bless prostate ball sack swell many sperm,@yourdudeignacio i see now my son i will bless your prostate your ball sack will swell with many sperm
